"d17_1" "d17_2" "d17_3" "d17_4" "d17_5" "dip89" "dip90" "dip91" "eta92" "isgru" "anno" "aco" "aim" "sales" "util" "utiln" "of" "imim" "imte" "ind92" "nonotten" "avrebacc" "dip92" "dip93" "dip94" "eta95" "ind95" "dip95" "dip96" "dip97" "eta98" "desi" "chie" "paga" "eta98n" "ind98" "dip98" "dip99" "dip00" "eta01" "eta01n" "ind01" "identif" "lsize" "razd" "raz92d" "duacq" "dusco" "dupav1" "dupav2" "dupav3" "dupav4" "roa" "ofut" "quoimm" "lsales" "pofut" "duofut" "pquoimm" "dimm"
0 0 0 0 0 20 22 23 3 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3504" NA "0" "0" 0 0 1 0 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 2 0 10 15 17 7 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3507" NA "0" "0" 1 0 1 0 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 15 15 15 NA 0 1989-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3529" NA "0" "0" 0 0 1 0 0 0 NA NA NA NA 0.808654235860552 NA 0.11015317264026 NA
0 0 0 0 0 15 15 15 NA 0 1990-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3529" NA "0" "0" 0 0 1 0 0 0 NA NA NA NA 0.886655074983699 NA 0.116473494204826 NA
0 0 0 0 0 15 15 15 NA 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3529" NA "0" "0" 0 0 1 0 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 17 17 17 31 0 1989-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3540" NA "0" "0" 0 0 0 0 1 0 NA NA NA NA 0.808654235860552 NA 0.11015317264026 NA
0 0 0 0 0 17 17 17 31 0 1990-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3540" NA "0" "0" 0 0 0 0 1 0 NA NA NA NA 0.886655074983699 NA 0.116473494204826 NA
0 0 0 0 0 17 17 17 31 0 1991-01-01 1122 121 1901 20 0 20 0 118 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3540" 7.55013534248843 "0" "0" 0 0 0 0 1 0 0.0160901045856798 1 0.0949316170555109 7.55013534248843 0.958094098883573 "1" 0.129344816950258 "1"
0 0 0 0 0 21 21 20 11 0 1989-01-01 1764 55 3451 219 123 96 7 48 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3545" 8.146419323098 "0" "0" 0 0 0 0 1 0 0.120395821880154 0.438356164383562 0.0263881253435954 8.146419323098 0.808654235860552 "0" 0.11015317264026 "1"
0 0 0 0 0 21 21 20 11 0 1990-01-01 1370 217 3088 148 97 51 13 204 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3545" 8.03527891114467 "0" "0" 0 0 0 0 1 0 0.0932577189666037 0.344594594594595 0.128544423440454 8.03527891114467 0.886655074983699 "0" 0.116473494204826 "0"
0 0 0 0 0 21 21 20 11 0 1991-01-01 1625 234 2354 259 9 250 37 197 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3545" 7.76387128782022 "0" "0" 0 0 0 0 1 0 0.139322216245293 0.965250965250965 0.105970952124798 7.76387128782022 0.958094098883573 "1" 0.129344816950258 "1"
0 0 0 0 0 14 13 13 9 0 1989-01-01 254 50 658 100 77 23 0 50 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3546" 6.48920493132532 "0" "0" 0 0 0 0 1 0 0.328947368421053 0.23 0.164473684210526 6.48920493132532 0.808654235860552 "0" 0.11015317264026 "0"
0 0 0 0 0 14 13 13 9 0 1990-01-01 310 37 735 119 98 21 0 37 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3546" 6.59987049921284 "0" "0" 0 0 0 0 1 0 0.342939481268012 0.176470588235294 0.106628242074928 6.59987049921284 0.886655074983699 "0" 0.116473494204826 "1"
0 0 0 0 0 14 13 13 9 0 1991-01-01 305 52 726 74 58 16 0 52 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3546" 6.5875500148248 "0" "0" 0 0 0 0 1 0 0.207282913165266 0.216216216216216 0.145658263305322 6.5875500148248 0.958094098883573 "0" 0.129344816950258 "0"
0 0 9 0 0 12 18 16 8 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3547" NA "0" "0" 0 0 1 0 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
2 0 0 0 0 11 10 11 7 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3548" NA "0" "0" 0 0 0 0 1 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 19 19 19 3 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3552" NA "0" "0" 1 0 0 0 1 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 3 0 0 18 19 5 0 1989-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3555" NA "1" "1" 0 0 0 1 0 0 NA NA NA NA 0.808654235860552 NA 0.11015317264026 NA
0 0 0 3 0 0 18 19 5 0 1990-01-01 463 1378 1259 69 0.29 198 2 1375 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3555" 7.13807303404435 "1" "1" 0 0 0 1 0 0 0.0374796306355242 0.998537495587271 0.74687669744704 7.13807303404435 0.886655074983699 "1" 0.116473494204826 "0"
0 0 0 3 0 0 18 19 5 0 1991-01-01 692 1223 1831 294 11 283 1 1221 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3555" 7.51261754467451 "1" "1" 0 0 0 1 0 0 0.153524804177546 0.962585034013605 0.637597911227154 7.51261754467451 0.958094098883573 "1" 0.129344816950258 "0"
0 0 0 0 0 12 12 12 6 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3558" NA "0" "0" 0 0 0 1 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 2 3 2 2 0 5 13 2 0 1989-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3559" NA "1" "1" 0 0 0 1 0 0 NA NA NA NA 0.808654235860552 NA 0.11015317264026 NA
0 2 3 2 2 0 5 13 2 0 1990-01-01 434 267 37 1 -4 5 53 196 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3559" 3.61091791264422 "1" "1" 0 0 0 1 0 0 0.0014265335235378 5 0.279600570613409 3.61091791264422 0.886655074983699 "1" 0.116473494204826 "0"
0 2 3 2 2 0 5 13 2 0 1991-01-01 1539 662 1394 120 3 117 72 572 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3559" 7.23993259132047 "1" "1" 0 0 0 1 0 0 0.0545206724216265 0.975 0.25988187187642 7.23993259132047 0.958094098883573 "1" 0.129344816950258 "0"
0 0 0 0 0 20 20 20 14 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3561" NA "0" "0" 0 0 0 1 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 35 35 35 NA 0 1989-01-01 2287 662 4136 341 265 76 58 570 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3568" 8.32748441618826 "0" "0" 0 0 1 0 0 0 0.115632417768735 0.222873900293255 0.193285859613428 8.32748441618826 0.808654235860552 "0" 0.11015317264026 "0"
0 0 0 0 0 35 35 35 NA 0 1990-01-01 2819 639 4977 483 408 75 54 551 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3568" 8.51258257885855 "0" "0" 0 0 1 0 0 0 0.139676113360324 0.15527950310559 0.159340659340659 8.51258257885855 0.886655074983699 "0" 0.116473494204826 "0"
0 0 0 0 0 35 35 35 NA 0 1991-01-01 3473 923 5537 513 417 96 133 781 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3568" 8.61920811682297 "0" "0" 0 0 1 0 0 0 0.116696997270246 0.187134502923977 0.177661510464058 8.61920811682297 0.958094098883573 "0" 0.129344816950258 "0"
0 0 0 0 0 42 35 34 18 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3576" NA "0" "0" 0 1 0 1 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
1 1 1 1 0 47 49 49 33 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3577" NA "0" "0" 1 0 1 0 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 24 27 28 21 0 1989-01-01 794 1380 2394 261 176 85 1 1171 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3580" 7.78072088611792 "0" "0" 0 0 0 1 0 0 0.120055197792088 0.325670498084291 0.538638454461822 7.78072088611792 0.808654235860552 "0" 0.11015317264026 "0"
0 0 0 0 0 24 27 28 21 0 1990-01-01 1036 1106 3348 351 234 117 1 821 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3580" 8.11611843160937 "0" "0" 0 0 0 1 0 0 0.163865546218487 0.333333333333333 0.38328664799253 8.11611843160937 0.886655074983699 "0" 0.116473494204826 "0"
0 0 0 0 0 24 27 28 21 0 1991-01-01 1137 674 3625 406 272 134 1 673 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3580" 8.19560956728878 "0" "0" 0 0 0 1 0 0 0.224185532854776 0.330049261083744 0.371617890668139 8.19560956728878 0.958094098883573 "0" 0.129344816950258 "0"
0 0 0 0 0 16 16 22 6 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3589" NA "0" "0" 0 0 0 1 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 50 53 48 13 0 1989-01-01 3868 951 7940 776 710 66 0 951 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3595" 8.97966855424118 "0" "0" 0 0 0 1 0 0 0.161029259182403 0.0850515463917526 0.197343847271218 8.97966855424118 0.808654235860552 "0" 0.11015317264026 "0"
0 0 0 0 0 50 53 48 13 0 1990-01-01 4981 1175 9311 1077 1010 67 0 929 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3595" 9.13895177588853 "0" "0" 0 0 0 1 0 0 0.17495126705653 0.0622098421541318 0.150909681611436 9.13895177588853 0.886655074983699 "0" 0.116473494204826 "0"
0 0 0 0 0 50 53 48 13 0 1991-01-01 5425 1332 10859 886 812 74 0 1086 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3595" 9.2927495082169 "0" "0" 0 0 0 1 0 0 0.131123279561936 0.0835214446952596 0.160722214000296 9.2927495082169 0.958094098883573 "0" 0.129344816950258 "0"
0 0 0 0 0 18 20 21 4 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3609" NA "0" "0" 0 0 0 1 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 21 23 24 7 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3624" NA "0" "0" 0 0 1 0 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 11 14 13 7 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3626" NA "0" "0" 0 0 1 0 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 5 27 29 7 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3629" NA "0" "0" 0 0 1 0 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 19 22 21 10 0 1989-01-01 26 157 420 6 6 0 0 92 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3631" 6.04025471127741 "0" "0" 0 0 1 0 0 0 0.0327868852459016 0 0.502732240437158 6.04025471127741 0.808654235860552 "0" 0.11015317264026 "0"
0 0 0 0 0 19 22 21 10 0 1990-01-01 34 176 495 9 6 3 0 95 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3631" 6.20455776256869 "0" "0" 0 0 1 0 0 0 0.0428571428571429 0.333333333333333 0.452380952380952 6.20455776256869 0.886655074983699 "0" 0.116473494204826 "0"
0 0 0 0 0 19 22 21 10 0 1991-01-01 50 178 514 -23 -26 3 0 52 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3631" 6.24222326545517 "0" "0" 0 0 1 0 0 0 -0.100877192982456 -0.130434782608696 0.228070175438596 6.24222326545517 0.958094098883573 "0" 0.129344816950258 "0"
0 0 0 0 0 29 29 27 7 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3636" NA "0" "0" 0 0 1 0 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 3 0 34 37 39 12 0 1989-01-01 3335 1802 6753 1375 1203 172 0 1624 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3639" 8.81774212957484 "1" "1" 1 0 1 0 0 0 0.267665952890792 0.125090909090909 0.31613782363247 8.81774212957484 0.808654235860552 "0" 0.11015317264026 "0"
0 0 0 3 0 34 37 39 12 0 1990-01-01 5148 3771 6240 806 315 491 0 3217 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3639" 8.73873546136347 "1" "1" 1 0 1 0 0 0 0.0903688754344657 0.609181141439206 0.360690660387936 8.73873546136347 0.886655074983699 "0" 0.116473494204826 "0"
0 0 0 3 0 34 37 39 12 0 1991-01-01 3991 4051 5330 521 0.06 627 68 3213 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3639" 8.58110651715989 "1" "1" 1 0 1 0 0 0 0.064784879383238 0.999904315376519 0.399527480726187 8.58110651715989 0.958094098883573 "1" 0.129344816950258 "0"
0 0 0 0 0 33 38 43 NA 1 1989-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3640" NA "0" "0" 1 0 1 0 0 0 NA NA NA NA 0.808654235860552 NA 0.11015317264026 NA
0 0 0 0 0 33 38 43 NA 1 1990-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3640" NA "0" "0" 1 0 1 0 0 0 NA NA NA NA 0.886655074983699 NA 0.116473494204826 NA
0 0 0 0 0 33 38 43 NA 1 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3640" NA "0" "0" 1 0 1 0 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
2 0 0 3 0 31 28 27 41 1 1989-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3647" NA "1" "1" 0 1 1 0 0 0 NA NA NA NA 0.808654235860552 NA 0.11015317264026 NA
2 0 0 3 0 31 28 27 41 1 1990-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3647" NA "1" "1" 0 1 1 0 0 0 NA NA NA NA 0.886655074983699 NA 0.116473494204826 NA
2 0 0 3 0 31 28 27 41 1 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3647" NA "1" "1" 0 1 1 0 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 38 36 36 13 1 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3650" NA "0" "0" 1 0 1 0 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 30 34 33 13 1 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3656" NA "0" "0" 0 0 1 0 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
9 9 0 9 0 32 33 32 7 0 1989-01-01 4962 558 5023 393 31 362 0 558 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3660" 8.52178264375005 "0" "0" 0 0 0 0 1 0 0.071195652173913 0.921119592875318 0.101086956521739 8.52178264375005 0.808654235860552 "1" 0.11015317264026 "1"
9 9 0 9 0 32 33 32 7 0 1990-01-01 5660 557 4302 501 43 458 0 557 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3660" 8.36683530982767 "0" "0" 0 0 0 0 1 0 0.0805854913945633 0.914171656686627 0.0895930513109217 8.36683530982767 0.886655074983699 "1" 0.116473494204826 "1"
9 9 0 9 0 32 33 32 7 0 1991-01-01 6095 476 2288 687 -43 730 0 476 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3660" 7.73543335249969 "0" "0" 0 0 0 0 1 0 0.104550296758484 1.06259097525473 0.0724395069243646 7.73543335249969 0.958094098883573 "1" 0.129344816950258 "1"
0 0 0 0 0 0 0 39 NA 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3666" NA "0" "0" 0 0 0 0 1 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 0 21 23 NA 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3669" NA "0" "0" 1 0 1 0 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 15 21 25 11 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3670" NA "0" "0" 0 0 1 0 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 24 32 29 15 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3671" NA "0" "0" 0 0 0 1 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 21 23 26 10 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3672" NA "0" "0" 0 0 1 0 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
2 0 0 3 0 24 22 24 7 0 1989-01-01 1190 205 3986 303 216 87 121 84 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3674" 8.29054350077274 "1" "1" 0 0 1 0 0 0 0.217204301075269 0.287128712871287 0.0602150537634409 8.29054350077274 0.808654235860552 "0" 0.11015317264026 "1"
2 0 0 3 0 24 22 24 7 0 1990-01-01 1042 244 3205 81 12 69 153 91 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3674" 8.07246736935477 "1" "1" 0 0 1 0 0 0 0.0629860031104199 0.851851851851852 0.0707620528771384 8.07246736935477 0.886655074983699 "0" 0.116473494204826 "1"
2 0 0 3 0 24 22 24 7 0 1991-01-01 940 330 3238 11 -71 82 171 159 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3674" 8.08271113423758 "1" "1" 0 0 1 0 0 0 0.00866141732283465 7.45454545454545 0.125196850393701 8.08271113423758 0.958094098883573 "1" 0.129344816950258 "1"
0 0 0 0 0 17 24 24 14 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3676" NA "0" "0" 0 0 1 0 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 0 0 47 12 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3677" NA "0" "0" 0 0 1 0 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 27 30 29 4 1 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3678" NA "0" "0" 1 0 1 0 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
2 0 3 3 0 0 25 25 3 1 1989-01-01 1519 72 3 -62 -65 3 51 21 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3679" 1.09861228866811 "1" "1" 0 0 0 0 1 0 -0.0389692017598994 -0.0483870967741935 0.0131992457573853 1.09861228866811 0.808654235860552 "0" 0.11015317264026 "1"
2 0 3 3 0 0 25 25 3 1 1990-01-01 5315 445 5190 32 -92 124 179 266 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3679" 8.55448897615993 "1" "1" 0 0 0 0 1 0 0.00555555555555556 3.875 0.0461805555555556 8.55448897615993 0.886655074983699 "1" 0.116473494204826 "1"
2 0 3 3 0 0 25 25 3 1 1991-01-01 7987 711 7012 400 -400 800 266 443 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3679" 8.85537824604113 "1" "1" 0 0 0 0 1 0 0.0459875833524948 2 0.050931248562888 8.85537824604113 0.958094098883573 "1" 0.129344816950258 "1"
1 0 0 0 0 28 29 29 12 0 1989-01-01 3315 24 5586 815 791 24 0 24 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3682" 8.62801874650512 "0" "0" 0 0 1 0 0 0 0.24408505540581 0.0294478527607362 0.00718778077268643 8.62801874650512 0.808654235860552 "0" 0.11015317264026 "1"
1 0 0 0 0 28 29 29 12 0 1990-01-01 4564 60 6512 1017 975 42 0 60 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3682" 8.78140190768238 "0" "0" 0 0 1 0 0 0 0.219939446366782 0.0412979351032448 0.0129757785467128 8.78140190768238 0.886655074983699 "0" 0.116473494204826 "1"
1 0 0 0 0 28 29 29 12 0 1991-01-01 4066 136 6216 951 870 81 0 136 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3682" 8.73488189204748 "0" "0" 0 0 1 0 0 0 0.226320799619229 0.0851735015772871 0.0323655402189434 8.73488189204748 0.958094098883573 "0" 0.129344816950258 "1"
9 0 0 0 0 27 24 24 43 0 1989-01-01 4361 385 5157 224 145 79 3 382 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3683" 8.54811029405096 "0" "0" 0 0 0 0 1 0 0.0471976401179941 0.352678571428571 0.0804888327012221 8.54811029405096 0.808654235860552 "0" 0.11015317264026 "1"
9 0 0 0 0 27 24 24 43 0 1990-01-01 4017 336 5088 319 186 133 3 333 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3683" 8.53464010501996 "0" "0" 0 0 0 0 1 0 0.0732827934757638 0.41692789968652 0.0764989662301861 8.53464010501996 0.886655074983699 "0" 0.116473494204826 "1"
9 0 0 0 0 27 24 24 43 0 1991-01-01 3853 402 3379 228 68 160 2 400 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3683" 8.12533508671429 "0" "0" 0 0 0 0 1 0 0.0535840188014101 0.701754385964912 0.0940070505287897 8.12533508671429 0.958094098883573 "0" 0.129344816950258 "1"
0 0 0 0 0 44 47 49 15 0 1989-01-01 14894 494 15958 1309 309 1000 24 332 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3685" 9.67771554986823 "0" "0" 1 1 0 0 1 0 0.0850662854172082 0.763941940412529 0.0215752534442423 9.67771554986823 0.808654235860552 "0" 0.11015317264026 "1"
0 0 0 0 0 44 47 49 15 0 1990-01-01 14326 573 23061 1732 582 1150 14 440 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3685" 10.0458981580172 "0" "0" 1 1 0 0 1 0 0.116249412712263 0.663972286374134 0.0295321833680113 10.0458981580172 0.886655074983699 "0" 0.116473494204826 "1"
0 0 0 0 0 44 47 49 15 0 1991-01-01 17225 482 20134 993 272 721 18 366 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3685" 9.91016520728937 "0" "0" 1 1 0 0 1 0 0.0560795165753657 0.726082578046324 0.0206697916078387 9.91016520728937 0.958094098883573 "0" 0.129344816950258 "1"
2 0 0 3 0 1752 1742 1682 80 1 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "3686" NA "1" "1" 1 0 0 0 1 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
