"identif" "d17_1" "d17_2" "d17_3" "d17_4" "d17_5" "dip89" "dip90" "dip91" "eta92" "anno" "aco" "aim" "sales" "util" "utiln" "of" "imim" "imte" "ind92" "nonotten" "avrebacc" "dip92" "dip93" "dip94" "eta95" "ind95" "dip95" "dip96" "dip97" "eta98" "desi" "chie" "paga" "eta98n" "ind98" "dip98" "dip99" "dip00" "eta01" "eta01n" "ind01" "lsize" "razd" "raz95d" "duacq" "dusco" "durg" "dupav1" "dupav2" "dupav3" "dupav4" "roa" "ofut" "quoimm" "lsales" "pofut" "duofut" "pquoimm" "dimm" "persist" "eta"
8103 NA NA NA NA NA NA NA NA NA "1992-01-01" NA NA NA NA NA NA NA NA NA 0 0 24 24 24 25 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 1 0 0 0 NA NA NA NA 0.998156685158956 NA 0.123483853912901 NA 0 23
8103 NA NA NA NA NA NA NA NA NA "1993-01-01" NA NA NA NA NA NA NA NA NA 0 0 24 24 24 25 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 1 0 0 0 NA NA NA NA 0.994739892944572 NA 0.118665919194348 NA 0 24
8103 NA NA NA NA NA NA NA NA NA "1994-01-01" NA NA NA NA NA NA NA NA NA 0 0 24 24 24 25 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 1 0 0 0 NA NA NA NA 0.894230769230769 NA 0.111177201406444 NA 0 25
8104 NA NA NA NA NA NA NA NA NA "1992-01-01" NA NA NA NA NA NA NA NA NA 0 1 20 30 40 23 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 1 0 1 0 0 NA NA NA NA 0.998156685158956 NA 0.123483853912901 NA 0 21
8104 NA NA NA NA NA NA NA NA NA "1993-01-01" 9096 4963 11967 1592 671 921 19 4943 NA 0 1 20 30 40 23 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 9.38990814057352 0 0 0 0 1 0 1 0 0 0.113237072338004 0.578517587939699 0.351589728999218 9.38990814057352 0.994739892944572 0 0.118665919194348 0 0 22
8104 NA NA NA NA NA NA NA NA NA "1994-01-01" NA NA NA NA NA NA NA NA NA 0 1 20 30 40 23 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 1 0 1 0 0 NA NA NA NA 0.894230769230769 NA 0.111177201406444 NA 0 23
8108 NA NA NA NA NA NA NA NA NA "1992-01-01" 4410 1011 8299 959 936 23 0 1009 NA 0 0 19 18 21 19 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 9.02389030459845 0 0 0 0 0 1 0 0 0 0.17690463014204 0.0239833159541189 0.186128020660395 9.02389030459845 0.998156685158956 0 0.123483853912901 0 0 17
8108 NA NA NA NA NA NA NA NA NA "1993-01-01" 4477 1029 5827 301 258 43 118 909 NA 0 0 19 18 21 19 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 8.67025756714308 0 0 0 0 0 1 0 0 0 0.0546676353069379 0.142857142857143 0.165092626225935 8.67025756714308 0.994739892944572 0 0.118665919194348 0 0 18
8108 NA NA NA NA NA NA NA NA NA "1994-01-01" 6737 2023 8771 800 741 59 106 1914 NA 0 0 19 18 21 19 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 9.07920610395138 0 0 0 0 0 1 0 0 0 0.091324200913242 0.07375 0.218493150684931 9.07920610395138 0.894230769230769 0 0.111177201406444 0 0 19
8109 NA NA NA NA NA NA NA NA NA "1992-01-01" NA NA NA NA NA NA NA NA NA NA NA 18 18 18 19 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 1 0 0 0 NA NA NA NA 0.998156685158956 NA 0.123483853912901 NA 0 17
8109 NA NA NA NA NA NA NA NA NA "1993-01-01" NA NA NA NA NA NA NA NA NA NA NA 18 18 18 19 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 1 0 0 0 NA NA NA NA 0.994739892944572 NA 0.118665919194348 NA 0 18
8109 NA NA NA NA NA NA NA NA NA "1994-01-01" NA NA NA NA NA NA NA NA NA NA NA 18 18 18 19 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 1 0 0 0 NA NA NA NA 0.894230769230769 NA 0.111177201406444 NA 0 19
8112 NA NA NA NA NA NA NA NA NA "1992-01-01" 6488 5353 12713 1130 183 947 111 3454 NA 0 1 55 58 59 13 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 9.45038037095012 0 0 1 0 0 0 0 1 0 0.0954311291276075 0.838053097345133 0.291698336289165 9.45038037095012 0.998156685158956 0 0.123483853912901 0 0 11
8112 NA NA NA NA NA NA NA NA NA "1993-01-01" 6464 6117 16561 1359 413 946 335 3498 NA 0 1 55 58 59 13 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 9.71480581258949 0 0 1 0 0 0 0 1 0 0.108020030204276 0.696100073583517 0.278038311739925 9.71480581258949 0.994739892944572 0 0.118665919194348 0 0 12
8112 NA NA NA NA NA NA NA NA NA "1994-01-01" 7731 5504 20398 1962 1249 713 438 4854 NA 0 1 55 58 59 13 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 9.92319213581046 0 0 1 0 0 0 0 1 0 0.148243294295429 0.363404689092762 0.366754816773706 9.92319213581046 0.894230769230769 0 0.111177201406444 0 0 13
8113 NA NA NA NA NA NA NA NA NA "1992-01-01" NA NA NA NA NA NA NA NA NA 0 0 23 23 25 13 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 1 0 0 0 NA NA NA NA 0.998156685158956 NA 0.123483853912901 NA 0 11
8113 NA NA NA NA NA NA NA NA NA "1993-01-01" NA NA NA NA NA NA NA NA NA 0 0 23 23 25 13 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 1 0 0 0 NA NA NA NA 0.994739892944572 NA 0.118665919194348 NA 0 12
8113 NA NA NA NA NA NA NA NA NA "1994-01-01" NA NA NA NA NA NA NA NA NA 0 0 23 23 25 13 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 1 0 0 0 NA NA NA NA 0.894230769230769 NA 0.111177201406444 NA 0 13
8115 NA NA NA NA NA NA NA NA NA "1992-01-01" 5519 2386 13109 646 527 119 10 1873 NA 0 0 58 55 55 12 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 9.48105429619781 0 0 0 0 0 0 0 1 0 0.0817204301075269 0.184210526315789 0.236938646426312 9.48105429619781 0.998156685158956 0 0.123483853912901 0 0 10
8115 NA NA NA NA NA NA NA NA NA "1993-01-01" 6233 2339 12331 668 322 346 10 1754 NA 0 0 58 55 55 12 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 9.41987169587053 0 0 0 0 0 0 0 1 0 0.0779281381241251 0.517964071856287 0.204619692020532 9.41987169587053 0.994739892944572 0 0.118665919194348 0 0 11
8115 NA NA NA NA NA NA NA NA NA "1994-01-01" 8232 2061 16597 411 133 278 7 1826 NA 0 0 58 55 55 12 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 9.71697723512072 0 0 0 0 0 0 0 1 0 0.0399300495482367 0.67639902676399 0.177402117944234 9.71697723512072 0.894230769230769 0 0.111177201406444 0 0 12
8116 NA NA NA NA NA NA NA NA NA "1992-01-01" NA NA NA NA NA NA NA NA NA NA NA 20 23 25 10 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 1 0 NA NA NA NA 0.998156685158956 NA 0.123483853912901 NA 0 8
8116 NA NA NA NA NA NA NA NA NA "1993-01-01" 2726 295 6398 873 662 211 96 190 NA NA NA 20 23 25 10 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 8.76374072050946 NA 0 0 0 0 0 0 1 0 0.288977159880834 0.241695303550974 0.0628930817610063 8.76374072050946 0.994739892944572 0 0.118665919194348 1 0 9
8116 NA NA NA NA NA NA NA NA NA "1994-01-01" 3441 222 6112 331 228 103 62 151 NA NA NA 20 23 25 10 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 8.71800933084636 NA 0 0 0 0 0 0 1 0 0.0903630903630904 0.311178247734139 0.0412230412230412 8.71800933084636 0.894230769230769 0 0.111177201406444 1 0 10
8118 NA NA NA NA NA NA NA NA NA "1992-01-01" NA NA NA NA NA NA NA NA NA 0 0 21 25 28 9 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 1 0 0 1 0 NA NA NA NA 0.998156685158956 NA 0.123483853912901 NA 0 7
8118 NA NA NA NA NA NA NA NA NA "1993-01-01" 2148 380 4020 796 717 79 3 295 NA 0 0 21 25 28 9 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 8.29903718161307 0 0 0 0 1 0 0 1 0 0.314873417721519 0.0992462311557789 0.116693037974684 8.29903718161307 0.994739892944572 0 0.118665919194348 1 0 8
8118 NA NA NA NA NA NA NA NA NA "1994-01-01" 2907 302 5774 843 773 70 0 271 NA 0 0 21 25 28 9 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 8.66112036022288 0 0 0 0 1 0 0 1 0 0.262698660018697 0.0830367734282325 0.0844499844188221 8.66112036022288 0.894230769230769 0 0.111177201406444 1 0 9
8119 NA NA NA NA NA NA NA NA NA "1992-01-01" NA NA NA NA NA NA NA NA NA 0 0 22 22 24 6 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 1 0 NA NA NA NA 0.998156685158956 NA 0.123483853912901 NA 0 4
8119 NA NA NA NA NA NA NA NA NA "1993-01-01" 1945 561 3859 198 95 103 0 479 NA 0 0 22 22 24 6 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 8.25816336153762 0 0 0 0 0 0 0 1 0 0.0790103750997606 0.52020202020202 0.191141260973663 8.25816336153762 0.994739892944572 0 0.118665919194348 0 0 5
8119 NA NA NA NA NA NA NA NA NA "1994-01-01" 2909 516 4758 139 33 106 0 449 NA 0 0 22 22 24 6 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 8.4675826908629 0 0 0 0 0 0 0 1 0 0.0405839416058394 0.762589928057554 0.131094890510949 8.4675826908629 0.894230769230769 0 0.111177201406444 0 0 6
8120 NA NA NA NA NA NA NA NA NA "1992-01-01" 4477 69 7406 290 112 178 3 66 NA 0 0 31 31 31 5 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 8.91004576147356 0 0 0 0 0 0 0 1 0 0.0637923449186098 0.613793103448276 0.0145182578090629 8.91004576147356 0.998156685158956 0 0.123483853912901 1 0 3
8120 NA NA NA NA NA NA NA NA NA "1993-01-01" 6045 246 11555 867 496 371 7 156 NA 0 0 31 31 31 5 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 9.35487352270848 0 0 0 0 0 0 0 1 0 0.137815927515498 0.427912341407151 0.0247973295183596 9.35487352270848 0.994739892944572 0 0.118665919194348 1 0 4
8120 NA NA NA NA NA NA NA NA NA "1994-01-01" 7805 250 14570 941 735 206 10 240 NA 0 0 31 31 31 5 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 9.58671989918925 0 0 0 0 0 0 0 1 0 0.116821849782744 0.218916046758767 0.0297951582867784 9.58671989918925 0.894230769230769 0 0.111177201406444 1 0 5
8123 NA NA NA NA NA NA NA NA NA "1992-01-01" NA NA NA NA NA NA NA NA NA NA NA 26 26 26 17 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 1 0 0 1 0 NA NA NA NA 0.998156685158956 NA 0.123483853912901 NA 0 15
8123 NA NA NA NA NA NA NA NA NA "1993-01-01" 3563 896 5504 0.88 -507 319 339 379 NA NA NA 26 26 26 17 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 8.61323037961318 NA 0 0 0 1 0 0 1 0 0.000197353666741422 -1.6968085106383 0.0849966360170442 8.61323037961318 0.994739892944572 0 0.118665919194348 1 0 16
8123 NA NA NA NA NA NA NA NA NA "1994-01-01" 3560 1058 6777 571 440 131 315 389 NA NA NA 26 26 26 17 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 8.82128980513611 NA 0 0 0 1 0 0 1 0 0.123646600259853 0.229422066549912 0.0842355998267648 8.82128980513611 0.894230769230769 0 0.111177201406444 1 0 17
8124 NA NA NA NA NA NA NA NA NA "1992-01-01" NA NA NA NA NA NA NA NA NA 0 0 38 40 40 14 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 1 0 0 NA NA NA NA 0.998156685158956 NA 0.123483853912901 NA 0 12
8124 NA NA NA NA NA NA NA NA NA "1993-01-01" 5333 2991 9490 420 245 175 9 2419 NA 0 0 38 40 40 14 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 9.15799389160397 0 0 0 0 0 0 1 0 0 0.0504565112926478 0.416666666666667 0.290605478135512 9.15799389160397 0.994739892944572 0 0.118665919194348 0 0 13
8124 NA NA NA NA NA NA NA NA NA "1994-01-01" 6811 3073 14850 889 731 158 6 2032 NA 0 0 38 40 40 14 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 9.60575514423085 0 0 0 0 0 0 1 0 0 0.089943342776204 0.177727784026997 0.205584783488466 9.60575514423085 0.894230769230769 0 0.111177201406444 0 0 14
8129 NA NA NA NA NA NA NA NA NA "1992-01-01" NA NA NA NA NA NA NA NA NA 0 1 36 33 30 7 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 1 0 0 NA NA NA NA 0.998156685158956 NA 0.123483853912901 NA 0 5
8129 NA NA NA NA NA NA NA NA NA "1993-01-01" 363 452 1491 90 72 18 0 452 NA 0 1 36 33 30 7 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 7.30720231476474 0 0 0 0 0 0 1 0 0 0.110429447852761 0.2 0.554601226993865 7.30720231476474 0.994739892944572 0 0.118665919194348 0 0 6
8129 NA NA NA NA NA NA NA NA NA "1994-01-01" 604 518 1917 84 53 31 0 518 NA 0 1 36 33 30 7 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 7.55851674304564 0 0 0 0 0 0 1 0 0 0.0748663101604278 0.369047619047619 0.461675579322638 7.55851674304564 0.894230769230769 0 0.111177201406444 0 0 7
8133 NA NA NA NA NA NA NA NA NA "1992-01-01" 929 303 1718 28 -76 104 1 301 NA NA NA 23 20 23 19 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 7.4489161025442 NA 0 0 0 0 1 0 0 0 0.0227272727272727 3.71428571428571 0.244318181818182 7.4489161025442 0.998156685158956 1 0.123483853912901 0 0 17
8133 NA NA NA NA NA NA NA NA NA "1993-01-01" 793 327 1811 -234 -315 81 0 326 NA NA NA 23 20 23 19 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 7.50163445788341 NA 0 0 0 0 1 0 0 0 -0.208928571428571 -0.346153846153846 0.291071428571429 7.50163445788341 0.994739892944572 0 0.118665919194348 0 0 18
8133 NA NA NA NA NA NA NA NA NA "1994-01-01" 999 285 1736 63 8 55 5 278 NA NA NA 23 20 23 19 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 7.4593388952203 NA 0 0 0 0 1 0 0 0 0.0490654205607477 0.873015873015873 0.216510903426791 7.4593388952203 0.894230769230769 0 0.111177201406444 0 0 19
8134 NA NA NA NA NA NA NA NA NA "1992-01-01" 3862 559 6652 200 148 52 235 314 NA 0 0 45 45 45 16 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 8.80267284031282 0 0 0 0 1 0 0 1 0 0.0452386337932594 0.26 0.0710246550554173 8.80267284031282 0.998156685158956 0 0.123483853912901 1 0 14
8134 NA NA NA NA NA NA NA NA NA "1993-01-01" 4198 1173 5841 105 3 102 211 353 NA 0 0 45 45 45 16 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 8.67265729404031 0 0 0 0 1 0 0 1 0 0.0195494321355427 0.971428571428571 0.0657233289890151 8.67265729404031 0.994739892944572 0 0.118665919194348 1 0 15
8134 NA NA NA NA NA NA NA NA NA "1994-01-01" 5056 686 7651 403 293 110 180 296 NA 0 0 45 45 45 16 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 8.94259163723185 0 0 0 0 1 0 0 1 0 0.0701846046673633 0.272952853598015 0.0515499825844653 8.94259163723185 0.894230769230769 0 0.111177201406444 1 0 16
8146 NA NA NA NA NA NA NA NA NA "1992-01-01" NA NA NA NA NA NA NA NA NA 0 0 25 25 25 15 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 1 0 0 NA NA NA NA 0.998156685158956 NA 0.123483853912901 NA 0 13
8146 NA NA NA NA NA NA NA NA NA "1993-01-01" NA NA NA NA NA NA NA NA NA 0 0 25 25 25 15 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 1 0 0 NA NA NA NA 0.994739892944572 NA 0.118665919194348 NA 0 14
8146 NA NA NA NA NA NA NA NA NA "1994-01-01" 1728 638 1867 721 712 9 0 638 NA 0 0 25 25 25 15 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 7.53208814354172 0 0 0 0 0 0 1 0 0 0.304733727810651 0.0124826629680999 0.269653423499577 7.53208814354172 0.894230769230769 0 0.111177201406444 0 0 15
8150 NA NA NA NA NA NA NA NA NA "1992-01-01" 5114 1463 7893 939 -58 997 332 1131 NA 0 0 38 38 38 23 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 8.9737315697084 0 0 0 0 0 0 0 1 0 0.142770259996959 1.06176783812567 0.171962901018702 8.9737315697084 0.998156685158956 1 0.123483853912901 0 0 21
8150 NA NA NA NA NA NA NA NA NA "1993-01-01" 4923 1667 8147 1024 0.45 1169 586 1081 NA 0 0 38 38 38 23 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 9.00540504031064 0 0 0 0 0 0 0 1 0 0.155386949924127 0.999615203728248 0.164036418816388 9.00540504031064 0.994739892944572 1 0.118665919194348 0 0 22
8150 NA NA NA NA NA NA NA NA NA "1994-01-01" 5015 1569 9998 910 146 764 508 1061 NA 0 0 38 38 38 23 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 9.21014035197352 0 0 0 0 0 0 0 1 0 0.138213851761847 0.83956043956044 0.161148238153098 9.21014035197352 0.894230769230769 0 0.111177201406444 0 0 23
8153 NA NA NA NA NA NA NA NA NA "1992-01-01" 5789 4692 5838 701 245 456 101 4583 NA 0 0 54 56 58 13 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 8.67214355141406 0 0 0 0 0 0 1 0 0 0.0668829310180326 0.650499286733238 0.437267436313329 8.67214355141406 0.998156685158956 0 0.123483853912901 0 0 11
8153 NA NA NA NA NA NA NA NA NA "1993-01-01" 5231 5332 6435 433 -312 745 147 5175 NA 0 0 54 56 58 13 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 8.76950712003023 0 0 0 0 0 0 1 0 0 0.0409921423837925 1.72055427251732 0.489917637034933 8.76950712003023 0.994739892944572 1 0.118665919194348 0 0 12
8153 NA NA NA NA NA NA NA NA NA "1994-01-01" 5498 5241 7558 601 9 592 131 4999 NA 0 0 54 56 58 13 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 8.93036188390943 0 0 0 0 0 0 1 0 0 0.0559642424806779 0.985024958402662 0.46549958096657 8.93036188390943 0.894230769230769 1 0.111177201406444 0 0 13
8155 NA NA NA NA NA NA NA NA NA "1992-01-01" 8306 1439 9440 1070 313 757 613 653 NA NA NA 45 50 55 9 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 9.15271125913955 NA 0 0 0 1 0 0 0 1 0.109799897383273 0.707476635514019 0.0670087224217547 9.15271125913955 0.998156685158956 0 0.123483853912901 1 0 7
8155 NA NA NA NA NA NA NA NA NA "1993-01-01" 11235 1602 9784 812 144 668 952 447 NA NA NA 45 50 55 9 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 9.18850367736701 NA 0 0 0 1 0 0 0 1 0.0632546545142946 0.822660098522167 0.0348212199111942 9.18850367736701 0.994739892944572 0 0.118665919194348 1 0 8
8155 NA NA NA NA NA NA NA NA NA "1994-01-01" 10558 1628 9520 485 0.45 630 915 483 NA NA NA 45 50 55 9 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 9.16115012778541 NA 0 0 0 1 0 0 0 1 0.0397997702281306 0.999286224125625 0.0396356474643033 9.16115012778541 0.894230769230769 1 0.111177201406444 1 0 9
8161 NA NA NA NA NA NA NA NA NA "1992-01-01" NA NA NA NA NA NA NA NA NA 0 0 23 23 23 16 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 1 0 0 0 NA NA NA NA 0.998156685158956 NA 0.123483853912901 NA 0 14
8161 NA NA NA NA NA NA NA NA NA "1993-01-01" 848 847 2079 253 110 143 120 470 NA 0 0 23 23 23 16 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 7.63964228785801 0 0 0 0 0 1 0 0 0 0.149262536873156 0.565217391304348 0.277286135693215 7.63964228785801 0.994739892944572 0 0.118665919194348 0 0 15
8161 NA NA NA NA NA NA NA NA NA "1994-01-01" 835 680 1759 424 328 96 203 477 NA 0 0 23 23 23 16 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 7.47250074473756 0 0 0 0 0 1 0 0 0 0.27986798679868 0.226415094339623 0.314851485148515 7.47250074473756 0.894230769230769 0 0.111177201406444 0 0 16
8162 NA NA NA NA NA NA NA NA NA "1992-01-01" NA NA NA NA NA NA NA NA NA 0 0 19 19 19 29 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 1 0 0 NA NA NA NA 0.998156685158956 NA 0.123483853912901 NA 0 27
8162 NA NA NA NA NA NA NA NA NA "1993-01-01" NA NA NA NA NA NA NA NA NA 0 0 19 19 19 29 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 1 0 0 NA NA NA NA 0.994739892944572 NA 0.118665919194348 NA 0 28
8162 NA NA NA NA NA NA NA NA NA "1994-01-01" NA NA NA NA NA NA NA NA NA 0 0 19 19 19 29 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 1 0 0 NA NA NA NA 0.894230769230769 NA 0.111177201406444 NA 0 29
8163 NA NA NA NA NA NA NA NA NA "1992-01-01" 17792 1504 19792 251 -944 1195 6 1498 NA 0 0 44 44 43 27 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 9.89303309463227 0 0 0 0 1 0 0 1 0 0.0130078772802653 4.7609561752988 0.0776326699834163 9.89303309463227 0.998156685158956 1 0.123483853912901 1 0 25
8163 NA NA NA NA NA NA NA NA NA "1993-01-01" 15612 1657 23492 780 48 732 18 1528 NA 0 0 44 44 43 27 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 10.0644152166424 0 0 0 0 1 0 0 1 0 0.0451676414384157 0.938461538461538 0.088482251433204 10.0644152166424 0.994739892944572 0 0.118665919194348 1 0 26
8163 NA NA NA NA NA NA NA NA NA "1994-01-01" 18030 1510 29073 727 169 558 18 1367 NA 0 0 44 44 43 27 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 10.2775651874027 0 0 0 0 1 0 0 1 0 0.0372057318321392 0.767537826685007 0.0699590583418628 10.2775651874027 0.894230769230769 0 0.111177201406444 1 0 27
8165 NA NA NA NA NA NA NA NA NA "1992-01-01" NA NA NA NA NA NA NA NA NA 0 1 34 35 36 7 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 1 0 NA NA NA NA 0.998156685158956 NA 0.123483853912901 NA 0 5
8165 NA NA NA NA NA NA NA NA NA "1993-01-01" NA NA NA NA NA NA NA NA NA 0 1 34 35 36 7 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 1 0 NA NA NA NA 0.994739892944572 NA 0.118665919194348 NA 0 6
8165 NA NA NA NA NA NA NA NA NA "1994-01-01" 7455 2104 8019 1048 743 305 109 1975 NA 0 1 34 35 36 7 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 8.98956900480703 0 0 0 0 0 0 0 1 0 0.109634899048018 0.291030534351145 0.206611570247934 8.98956900480703 0.894230769230769 0 0.111177201406444 0 0 7
8167 NA NA NA NA NA NA NA NA NA "1992-01-01" 3682 2582 4513 414 0.48 562 0 2572 NA 0 0 35 35 35 23 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 8.414717399827 0 0 0 0 0 1 0 0 0 0.0660919540229885 0.999146636324847 0.410600255427842 8.414717399827 0.998156685158956 1 0.123483853912901 0 0 21
8167 NA NA NA NA NA NA NA NA NA "1993-01-01" 4640 2848 6648 958 357 601 0 2838 NA 0 0 35 35 35 23 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 8.80207133653528 0 0 0 0 0 1 0 0 0 0.127938034188034 0.627348643006263 0.37900641025641 8.80207133653528 0.994739892944572 0 0.118665919194348 0 0 22
8167 NA NA NA NA NA NA NA NA NA "1994-01-01" 5465 2314 6966 872 497 375 0 2304 NA 0 0 35 35 35 23 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 8.84879645092595 0 0 0 0 0 1 0 0 0 0.112096670523203 0.430045871559633 0.296182028538373 8.84879645092595 0.894230769230769 0 0.111177201406444 0 0 23
8171 NA NA NA NA NA NA NA NA NA "1992-01-01" 2198 393 3012 186 144 42 20 332 NA 0 0 21 22 23 16 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 8.01035958891978 0 0 0 0 0 1 0 0 0 0.0717869548436897 0.225806451612903 0.128135854882285 8.01035958891978 0.998156685158956 0 0.123483853912901 0 0 14
8171 NA NA NA NA NA NA NA NA NA "1993-01-01" 1429 845 2930 63 NA 64 7 821 NA 0 0 21 22 23 16 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 7.98275770201111 0 0 0 0 0 1 0 0 0 0.0277044854881266 NA 0.36103781882146 7.98275770201111 0.994739892944572 NA 0.118665919194348 0 0 15
8171 NA NA NA NA NA NA NA NA NA "1994-01-01" 1937 564 3698 346 284 62 8 539 NA 0 0 21 22 23 16 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 8.21554741194707 0 0 0 0 0 1 0 0 0 0.138344662135146 0.179190751445087 0.215513794482207 8.21554741194707 0.894230769230769 0 0.111177201406444 0 0 16
8174 NA NA NA NA NA NA NA NA NA "1992-01-01" NA NA NA NA NA NA NA NA NA 0 1 23 27 30 15 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 1 0 0 NA NA NA NA 0.998156685158956 NA 0.123483853912901 NA 0 13
8174 NA NA NA NA NA NA NA NA NA "1993-01-01" 2658 268 4249 816 741 75 21 245 NA 0 1 23 27 30 15 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 8.35443894011481 0 0 0 0 0 0 1 0 0 0.278879015721121 0.0919117647058824 0.0837320574162679 8.35443894011481 0.994739892944572 0 0.118665919194348 1 0 14
