"d17_1" "d17_2" "d17_3" "d17_4" "d17_5" "dip89" "dip90" "dip91" "eta92" "isgru" "anno" "aco" "aim" "sales" "util" "utiln" "of" "imim" "imte" "ind92" "nonotten" "avrebacc" "dip92" "dip93" "dip94" "eta95" "ind95" "dip95" "dip96" "dip97" "eta98" "desi" "chie" "paga" "eta98n" "ind98" "dip98" "dip99" "dip00" "eta01" "eta01n" "ind01" "identif" "razd" "raz98d" "duacq" "dusco" "dupav1" "dupav2" "dupav3" "dupav4" "roa" "ofut" "quoimm" "lsales" "pofut" "duofut" "pquoimm" "dimm" "desi98"
NA NA NA NA NA NA NA NA NA 0 1995-01-01 1348 492 2090 108 0 108 35 457 NA NA NA NA NA NA NA NA 22 20 13 87 0 2 1 NA 1 NA NA NA NA NA NA "46390531" 0 0 0 0 1 0 0 0 0.058695652173913 1 0.248369565217391 7.64491934495886 0.83922276510508 "1" 0.112094395280236 "0" 0
NA NA NA NA NA NA NA NA NA 0 1996-01-01 644 457 1590 -691 -702 11 250 207 NA NA NA NA NA NA NA NA 22 20 13 87 0 2 1 NA 1 NA NA NA NA NA NA "46390531" 0 0 0 0 1 0 0 0 -0.627611262488647 -0.0159189580318379 0.188010899182561 7.37148929521428 0.883827117462531 "0" 0.115472637541575 "0" 0
NA NA NA NA NA NA NA NA NA 0 1997-01-01 721 618 1367 -292 -335 43 233 385 NA NA NA NA NA NA NA NA 22 20 13 87 0 2 1 NA 1 NA NA NA NA NA NA "46390531" 0 0 0 0 1 0 0 0 -0.218073188946975 -0.147260273972603 0.287528005974608 7.22037383672395 0.847376371132951 "0" 0.11414817232376 "0" 0
NA NA NA NA NA NA NA NA NA 0 1995-01-01 NA NA 4000 NA NA NA NA NA NA NA NA NA NA NA NA NA 17 17 17 14 0 2 2 NA 1 NA NA NA NA NA NA "47160139" 0 0 0 0 1 0 0 0 NA NA NA 8.29404964010203 0.83922276510508 NA 0.112094395280236 NA 0
NA NA NA NA NA NA NA NA NA 0 1996-01-01 NA NA 4500 NA NA NA NA NA NA NA NA NA NA NA NA NA 17 17 17 14 0 2 2 NA 1 NA NA NA NA NA NA "47160139" 0 0 0 0 1 0 0 0 NA NA NA 8.41183267575841 0.883827117462531 NA 0.115472637541575 NA 0
NA NA NA NA NA NA NA NA NA 0 1997-01-01 NA NA 5000 NA NA NA NA NA NA NA NA NA NA NA NA NA 17 17 17 14 0 2 2 NA 1 NA NA NA NA NA NA "47160139" 0 0 0 0 1 0 0 0 NA NA NA 8.51719319141624 0.847376371132951 NA 0.11414817232376 NA 0
NA NA NA NA NA NA NA NA NA 0 1995-01-01 15004 7488 11953 1739 197 1542 3 338 NA NA NA NA NA NA NA NA 54 49 44 61 1 NA 1 61 1 NA NA NA NA NA NA "49690531" 1 1 0 0 0 0 1 0 0.0773163791570336 0.88671650373778 0.0150275653565712 9.38873757187798 0.83922276510508 "1" 0.112094395280236 "1" 1
NA NA NA NA NA NA NA NA NA 0 1996-01-01 14905 7500 10495 1865 210 1655 0 329 NA NA NA NA NA NA NA NA 54 49 44 61 1 NA 1 61 1 NA NA NA NA NA NA "49690531" 1 1 0 0 0 0 1 0 0.0832403481365767 0.887399463806971 0.0146842222718143 9.25865423225473 0.883827117462531 "1" 0.115472637541575 "1" 1
NA NA NA NA NA NA NA NA NA 0 1997-01-01 15021 7523 9263 551 86 465 0 448 NA NA NA NA NA NA NA NA 54 49 44 61 1 NA 1 61 1 NA NA NA NA NA NA "49690531" 1 1 0 0 0 0 1 0 0.0244410929737402 0.843920145190563 0.0198722498225692 9.13378324925403 0.847376371132951 "0" 0.11414817232376 "1" 1
NA NA NA NA NA NA NA NA NA 1 1995-01-01 63323 102051 94681 4170 -3785 7955 167 71872 NA NA NA NA NA NA NA NA 421 415 408 27 1 2 1 27 1 NA NA NA NA NA NA "50020925" 1 1 0 0 1 0 0 0 0.0252155719762478 1.90767386091127 0.434602779155127 11.4582686254648 0.83922276510508 "1" 0.112094395280236 "0" 1
NA NA NA NA NA NA NA NA NA 1 1996-01-01 62825 100182 91991 5856 -2709 8565 103 70072 NA NA NA NA NA NA NA NA 421 415 408 27 1 2 1 27 1 NA NA NA NA NA NA "50020925" 1 1 0 0 1 0 0 0 0.0359248375836621 1.46260245901639 0.429871109829639 11.4294460251589 0.883827117462531 "1" 0.115472637541575 "0" 1
NA NA NA NA NA NA NA NA NA 1 1997-01-01 49711 95125 86878 3335 -2966 6301 96 64514 NA NA NA NA NA NA NA NA 421 415 408 27 1 2 1 27 1 NA NA NA NA NA NA "50020925" 1 1 0 0 1 0 0 0 0.023026043248916 1.88935532233883 0.445427932282029 11.372260114645 0.847376371132951 "1" 0.11414817232376 "0" 1
NA NA NA NA NA NA NA NA NA 0 1995-01-01 14786 3333 15602 1335 418 917 2 3061 NA NA NA NA NA NA NA NA 36 36 36 17 1 2 2 NA 1 NA NA NA NA NA NA "50120568" 0 0 0 0 0 1 0 0 0.0736795628897842 0.68689138576779 0.168938683150284 9.65515439014826 0.83922276510508 "0" 0.112094395280236 "0" 1
NA NA NA NA NA NA NA NA NA 0 1996-01-01 19544 3253 21191 539 -367 906 2 2723 NA NA NA NA NA NA NA NA 36 36 36 17 1 2 2 NA 1 NA NA NA NA NA NA "50120568" 0 0 0 0 0 1 0 0 0.0236434618590165 1.6808905380334 0.119445541079967 9.96133184222057 0.883827117462531 "1" 0.115472637541575 "0" 1
NA NA NA NA NA NA NA NA NA 0 1997-01-01 21523 2683 26732 1289 312 977 2 2643 NA NA NA NA NA NA NA NA 36 36 36 17 1 2 2 NA 1 NA NA NA NA NA NA "50120568" 0 0 0 0 0 1 0 0 0.0532512600181773 0.757951900698216 0.109187804676526 10.193616628631 0.847376371132951 "0" 0.11414817232376 "1" 1
NA NA NA NA NA NA NA NA NA 1 1995-01-01 21232 2459 10590 978 519 459 77 2235 NA NA NA NA NA NA NA NA 33 34 37 31 1 2 1 32 1 NA NA NA NA NA NA "50130864" 1 1 0 0 0 0 1 0 0.041281499303533 0.469325153374233 0.0943396226415094 9.26766543859545 0.83922276510508 "0" 0.112094395280236 "1" 1
NA NA NA NA NA NA NA NA NA 1 1996-01-01 25669 3429 12402 314 -377 691 501 2781 NA NA NA NA NA NA NA NA 33 34 37 31 1 2 1 32 1 NA NA NA NA NA NA "50130864" 1 1 0 0 0 0 1 0 0.0107911196645818 2.20063694267516 0.0955735789401333 9.42561302890982 0.883827117462531 "1" 0.115472637541575 "1" 1
NA NA NA NA NA NA NA NA NA 1 1997-01-01 23243 3134 10250 316 -467 783 346 2596 NA NA NA NA NA NA NA NA 33 34 37 31 1 2 1 32 1 NA NA NA NA NA NA "50130864" 1 1 0 0 0 0 1 0 0.0119801342078326 2.47784810126582 0.0984190772263715 9.23503298456655 0.847376371132951 "1" 0.11414817232376 "1" 1
NA NA NA NA NA NA NA NA NA 0 1995-01-01 7399 1950 5296 332 -409 741 889 1057 NA NA NA NA NA NA NA NA 29 29 23 34 1 1 1 43 1 NA NA NA NA NA NA "50260529" 1 1 0 0 0 0 0 1 0.03551181944593 2.23192771084337 0.113060220344422 8.57470709761684 0.83922276510508 "1" 0.112094395280236 "0" 1
NA NA NA NA NA NA NA NA NA 0 1996-01-01 6556 2622 6385 556 -54 610 1611 1007 NA NA NA NA NA NA NA NA 29 29 23 34 1 1 1 43 1 NA NA NA NA NA NA "50260529" 1 1 0 0 0 0 0 1 0.0605796469819133 1.09712230215827 0.109718893005012 8.76170676846664 0.883827117462531 "1" 0.115472637541575 "1" 1
NA NA NA NA NA NA NA NA NA 0 1997-01-01 5000 5325 5245 549 29 520 2022 897 NA NA NA NA NA NA NA NA 29 29 23 34 1 1 1 43 1 NA NA NA NA NA NA "50260529" 1 1 0 0 0 0 0 1 0.0531719128329298 0.947176684881603 0.0868765133171913 8.5650305208304 0.847376371132951 "1" 0.11414817232376 "1" 1
NA NA NA NA NA NA NA NA NA 0 1995-01-01 58701 22571 70949 -113 -5761 5648 923 14157 NA NA NA NA NA NA NA NA 240 200 223 30 0 2 2 25 1 NA NA NA NA NA NA "50360709" 0 0 0 0 1 0 0 0 -0.00139039275519244 -49.9823008849558 0.174192833940348 11.1697165880562 0.83922276510508 "0" 0.112094395280236 "0" 0
NA NA NA NA NA NA NA NA NA 0 1996-01-01 67908 24414 82021 2828 -2373 5201 2907 15117 NA NA NA NA NA NA NA NA 240 200 223 30 0 2 2 25 1 NA NA NA NA NA NA "50360709" 0 0 0 0 1 0 0 0 0.0306319187192652 1.83910891089109 0.163742119971404 11.31473059102 0.883827117462531 "1" 0.115472637541575 "0" 0
NA NA NA NA NA NA NA NA NA 0 1997-01-01 64112 27900 101063 -3498 -8629 5131 4637 16398 NA NA NA NA NA NA NA NA 240 200 223 30 0 2 2 25 1 NA NA NA NA NA NA "50360709" 0 0 0 0 1 0 0 0 -0.0380167804199452 -1.46683819325329 0.17821588488458 11.5234993637407 0.847376371132951 "0" 0.11414817232376 "0" 0
NA NA NA NA NA NA NA NA NA 0 1995-01-01 3877 3000 7777 -108 -167 59 44 2535 NA NA NA NA NA NA NA NA 47 47 40 29 1 2 2 NA 1 NA NA NA NA NA NA "50490896" 0 0 0 0 0 0 1 0 -0.0157045223207794 -0.546296296296296 0.368620037807183 8.95892593869494 0.83922276510508 "0" 0.112094395280236 "0" 1
NA NA NA NA NA NA NA NA NA 0 1996-01-01 3705 3043 7176 233 175 58 41 2612 NA NA NA NA NA NA NA NA 47 47 40 29 1 2 2 NA 1 NA NA NA NA NA NA "50490896" 0 0 0 0 0 0 1 0 0.0345287492590397 0.248927038626609 0.387077652637819 8.87849740373863 0.883827117462531 "0" 0.115472637541575 "0" 1
NA NA NA NA NA NA NA NA NA 0 1997-01-01 3203 3453 6868 -10 -74 64 32 2998 NA NA NA NA NA NA NA NA 47 47 40 29 1 2 2 NA 1 NA NA NA NA NA NA "50490896" 0 0 0 0 0 0 1 0 -0.00150240384615385 -6.4 0.450420673076923 8.83462822201737 0.847376371132951 "0" 0.11414817232376 "0" 1
NA NA NA NA NA NA NA NA NA 1 1995-01-01 78694 83644 202475 11156 8344 2812 9850 49697 NA NA NA NA NA NA NA NA 1318 1341 1317 27 0 2 2 28 1 NA NA NA NA NA NA "50880328" 0 0 1 0 0 0 1 0 0.0687208170607005 0.252061670849767 0.306132883243603 12.2183717011172 0.83922276510508 "0" 0.112094395280236 "0" 0
NA NA NA NA NA NA NA NA NA 1 1996-01-01 80004 79899 206324 3187 489 2698 6538 49178 NA NA NA NA NA NA NA NA 1318 1341 1317 27 0 2 2 28 1 NA NA NA NA NA NA "50880328" 0 0 1 0 0 0 1 0 0.0199308330675472 0.846564166928146 0.307548951551878 12.2372030277267 0.883827117462531 "0" 0.115472637541575 "0" 0
NA NA NA NA NA NA NA NA NA 1 1997-01-01 96757 60962 225630 13958 10397 3561 3269 55631 NA NA NA NA NA NA NA NA 1318 1341 1317 27 0 2 2 28 1 NA NA NA NA NA NA "50880328" 0 0 1 0 0 0 1 0 0.0884991662386903 0.255122510388308 0.352722246527051 12.3266517684886 0.847376371132951 "0" 0.11414817232376 "0" 0
NA NA NA NA NA NA NA NA NA 0 1995-01-01 1850 3288 3602 -134 -329 195 0 3288 NA NA NA NA NA NA NA NA 23 21 22 34 1 2 2 33 1 NA NA NA NA NA NA "51040716" 0 0 0 0 0 1 0 0 -0.0260801868431296 -1.45522388059702 0.639937718956793 8.1892445257359 0.83922276510508 "0" 0.112094395280236 "0" 1
NA NA NA NA NA NA NA NA NA 0 1996-01-01 1813 3120 3368 -88 -300 212 0 3120 NA NA NA NA NA NA NA NA 23 21 22 34 1 2 2 33 1 NA NA NA NA NA NA "51040716" 0 0 0 0 0 1 0 0 -0.0178390431785931 -2.40909090909091 0.63247516724103 8.12207437536222 0.883827117462531 "0" 0.115472637541575 "0" 1
NA NA NA NA NA NA NA NA NA 0 1997-01-01 1841 3546 3442 194 37 157 14 3532 NA NA NA NA NA NA NA NA 23 21 22 34 1 2 2 33 1 NA NA NA NA NA NA "51040716" 0 0 0 0 0 1 0 0 0.0360126229812512 0.809278350515464 0.655652496751439 8.14380797677148 0.847376371132951 "0" 0.11414817232376 "0" 1
NA NA NA NA NA NA NA NA NA 0 1995-01-01 3636 5083 5918 -115 -736 621 94 4984 NA NA NA NA NA NA NA NA 20 18 17 37 0 2 2 29 1 NA NA NA NA NA NA "51230531" 0 0 0 0 1 0 0 0 -0.0131895859616929 -5.4 0.571625186374584 8.68575383296015 0.83922276510508 "0" 0.112094395280236 "0" 0
NA NA NA NA NA NA NA NA NA 0 1996-01-01 3628 4917 6135 47 -646 693 63 4849 NA NA NA NA NA NA NA NA 20 18 17 37 0 2 2 29 1 NA NA NA NA NA NA "51230531" 0 0 0 0 1 0 0 0 0.00550029256875366 14.7446808510638 0.567466354593329 8.72176535714501 0.883827117462531 "1" 0.115472637541575 "0" 0
NA NA NA NA NA NA NA NA NA 0 1997-01-01 4116 4840 6134 240 -293 533 51 4724 NA NA NA NA NA NA NA NA 20 18 17 37 0 2 2 29 1 NA NA NA NA NA NA "51230531" 0 0 0 0 1 0 0 0 0.0267976775346137 2.22083333333333 0.527467619472979 8.7216023446742 0.847376371132951 "1" 0.11414817232376 "0" 0
NA NA NA NA NA NA NA NA NA 1 1995-01-01 NA NA 47542 NA NA NA NA NA NA NA NA NA NA NA NA NA 150 124 132 38 0 2 2 38 1 NA NA NA NA NA NA "51390392" 0 0 0 0 0 0 1 0 NA NA NA 10.7693688098652 0.83922276510508 NA 0.112094395280236 NA 0
NA NA NA NA NA NA NA NA NA 1 1996-01-01 NA NA 38324 NA NA NA NA NA NA NA NA NA NA NA NA NA 150 124 132 38 0 2 2 38 1 NA NA NA NA NA NA "51390392" 0 0 0 0 0 0 1 0 NA NA NA 10.5538316107708 0.883827117462531 NA 0.115472637541575 NA 0
NA NA NA NA NA NA NA NA NA 1 1997-01-01 NA NA 37925 NA NA NA NA NA NA NA NA NA NA NA NA NA 150 124 132 38 0 2 2 38 1 NA NA NA NA NA NA "51390392" 0 0 0 0 0 0 1 0 NA NA NA 10.5433658042167 0.847376371132951 NA 0.11414817232376 NA 0
NA NA NA NA NA NA NA NA NA 1 1995-01-01 NA NA 7195000 NA NA NA NA NA NA NA NA NA NA NA NA NA 1292 1285 1288 3 0 2 2 NA 1 NA NA NA NA NA NA "51570902" 0 0 1 0 0 1 0 0 NA NA NA 15.7888968983036 0.83922276510508 NA 0.112094395280236 NA 0
NA NA NA NA NA NA NA NA NA 1 1996-01-01 NA NA 8220000 NA NA NA NA NA NA NA NA NA NA NA NA NA 1292 1285 1288 3 0 2 2 NA 1 NA NA NA NA NA NA "51570902" 0 0 1 0 0 1 0 0 NA NA NA 15.9220807670324 0.883827117462531 NA 0.115472637541575 NA 0
NA NA NA NA NA NA NA NA NA 1 1997-01-01 NA NA 8320000 NA NA NA NA NA NA NA NA NA NA NA NA NA 1292 1285 1288 3 0 2 2 NA 1 NA NA NA NA NA NA "51570902" 0 0 1 0 0 1 0 0 NA NA NA 15.9341728127974 0.847376371132951 NA 0.11414817232376 NA 0
NA NA NA NA NA NA NA NA NA 0 1995-01-01 13304 1433 16777 1509 1395 114 33 1333 NA NA NA NA NA NA NA NA 66 62 62 32 0 2 2 32 1 NA NA NA NA NA NA "51790393" 0 0 0 0 0 0 1 0 0.102395331478591 0.0755467196819085 0.0904526022935469 9.7277641797704 0.83922276510508 "0" 0.112094395280236 "1" 0
NA NA NA NA NA NA NA NA NA 0 1996-01-01 9037 1458 14343 904 766 138 32 1358 NA NA NA NA NA NA NA NA 66 62 62 32 0 2 2 32 1 NA NA NA NA NA NA "51790393" 0 0 0 0 0 0 1 0 0.0861362553596951 0.152654867256637 0.129394949976179 9.57101729729421 0.883827117462531 "0" 0.115472637541575 "0" 0
NA NA NA NA NA NA NA NA NA 0 1997-01-01 13145 1408 14777 776 700 76 21 1263 NA NA NA NA NA NA NA NA 66 62 62 32 0 2 2 32 1 NA NA NA NA NA NA "51790393" 0 0 0 0 0 0 1 0 0.0533223390366247 0.0979381443298969 0.0867862296433725 9.60082719690363 0.847376371132951 "0" 0.11414817232376 "1" 0
NA NA NA NA NA NA NA NA NA 0 1995-01-01 7172 2547 9758 683 -74 757 482 1347 NA NA NA NA NA NA NA NA 48 48 48 26 0 2 2 28 1 NA NA NA NA NA NA "51830538" 0 0 0 0 1 0 0 0 0.0702747196213602 1.10834553440703 0.138594505607573 9.18584274037578 0.83922276510508 "1" 0.112094395280236 "0" 0
NA NA NA NA NA NA NA NA NA 0 1996-01-01 7251 2523 10508 392 -145 537 649 1281 NA NA NA NA NA NA NA NA 48 48 48 26 0 2 2 28 1 NA NA NA NA NA NA "51830538" 0 0 0 0 1 0 0 0 0.0401064047472887 1.36989795918367 0.131062001227747 9.25989215080543 0.883827117462531 "1" 0.115472637541575 "0" 0
NA NA NA NA NA NA NA NA NA 0 1997-01-01 6904 2555 11538 468 31 437 591 1247 NA NA NA NA NA NA NA NA 48 48 48 26 0 2 2 28 1 NA NA NA NA NA NA "51830538" 0 0 0 0 1 0 0 0 0.049476688867745 0.933760683760684 0.131832117559996 9.35340121481683 0.847376371132951 "1" 0.11414817232376 "0" 0
NA NA NA NA NA NA NA NA NA 0 1995-01-01 3343 4126 7935 1093 378 715 0 4116 NA NA NA NA NA NA NA NA 30 30 30 112 1 2 1 48 1 NA NA NA NA NA NA "51970326" 1 1 0 0 1 0 0 0 0.14633819788459 0.65416285452882 0.55107778819119 8.97903863296051 0.83922276510508 "0" 0.112094395280236 "0" 1
NA NA NA NA NA NA NA NA NA 0 1996-01-01 2215 3668 8599 763 226 537 0 3657 NA NA NA NA NA NA NA NA 30 30 30 112 1 2 1 48 1 NA NA NA NA NA NA "51970326" 1 1 0 0 1 0 0 0 0.129695733469318 0.703800786369594 0.621621621621622 9.0594011964109 0.883827117462531 "0" 0.115472637541575 "0" 1
NA NA NA NA NA NA NA NA NA 0 1997-01-01 2677 3535 6884 580 168 412 0 3502 NA NA NA NA NA NA NA NA 30 30 30 112 1 2 1 48 1 NA NA NA NA NA NA "51970326" 1 1 0 0 1 0 0 0 0.0933676754668384 0.710344827586207 0.563747585318738 8.83695515733143 0.847376371132951 "0" 0.11414817232376 "0" 1
NA NA NA NA NA NA NA NA NA 0 1995-01-01 NA NA 36540 NA NA NA NA NA NA NA NA NA NA NA NA NA 107 105 105 100 0 2 2 NA 1 NA NA NA NA NA NA "52670461" 0 0 0 0 0 0 1 0 NA NA NA 10.506162829932 0.83922276510508 NA 0.112094395280236 NA 0
NA NA NA NA NA NA NA NA NA 0 1996-01-01 NA NA 43130 NA NA NA NA NA NA NA NA NA NA NA NA NA 107 105 105 100 0 2 2 NA 1 NA NA NA NA NA NA "52670461" 0 0 0 0 0 0 1 0 NA NA NA 10.6719740896419 0.883827117462531 NA 0.115472637541575 NA 0
NA NA NA NA NA NA NA NA NA 0 1997-01-01 NA NA 32190 NA NA NA NA NA NA NA NA NA NA NA NA NA 107 105 105 100 0 2 2 NA 1 NA NA NA NA NA NA "52670461" 0 0 0 0 0 0 1 0 NA NA NA 10.3794111242929 0.847376371132951 NA 0.11414817232376 NA 0
NA NA NA NA NA NA NA NA NA 0 1995-01-01 4922 5251 16279 266 -179 445 229 5016 NA NA NA NA NA NA NA NA 25 25 28 32 0 2 2 NA 1 NA NA NA NA NA NA "52990258" 0 0 0 0 1 0 0 0 0.0261476457288902 1.67293233082707 0.493069890887644 9.69763121260851 0.83922276510508 "1" 0.112094395280236 "0" 0
NA NA NA NA NA NA NA NA NA 0 1996-01-01 6060 4948 13762 144 -395 539 133 4808 NA NA NA NA NA NA NA NA 25 25 28 32 0 2 2 NA 1 NA NA NA NA NA NA "52990258" 0 0 0 0 1 0 0 0 0.0130813953488372 3.74305555555556 0.436773255813953 9.52966644976243 0.883827117462531 "1" 0.115472637541575 "0" 0
NA NA NA NA NA NA NA NA NA 0 1997-01-01 6291 4900 13281 242 -282 524 204 4689 NA NA NA NA NA NA NA NA 25 25 28 32 0 2 2 NA 1 NA NA NA NA NA NA "52990258" 0 0 0 0 1 0 0 0 0.021624519703333 2.16528925619835 0.418997408631936 9.49408972140025 0.847376371132951 "1" 0.11414817232376 "0" 0
NA NA NA NA NA NA NA NA NA 0 1995-01-01 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 19 19 19 23 0 2 2 23 1 NA NA NA NA NA NA "53050960" 0 0 0 0 0 1 0 0 NA NA NA NA 0.83922276510508 NA 0.112094395280236 NA 0
NA NA NA NA NA NA NA NA NA 0 1996-01-01 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 19 19 19 23 0 2 2 23 1 NA NA NA NA NA NA "53050960" 0 0 0 0 0 1 0 0 NA NA NA NA 0.883827117462531 NA 0.115472637541575 NA 0
NA NA NA NA NA NA NA NA NA 0 1997-01-01 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 19 19 19 23 0 2 2 23 1 NA NA NA NA NA NA "53050960" 0 0 0 0 0 1 0 0 NA NA NA NA 0.847376371132951 NA 0.11414817232376 NA 0
NA NA NA NA NA NA NA NA NA 0 1995-01-01 NA NA 4500 NA NA NA NA NA NA NA NA NA NA NA NA NA 20 22 22 27 0 2 2 NA 1 NA NA NA NA NA NA "54010567" 0 0 0 0 0 0 1 0 NA NA NA 8.41183267575841 0.83922276510508 NA 0.112094395280236 NA 0
NA NA NA NA NA NA NA NA NA 0 1996-01-01 3593 999 6015 485 268 217 28 958 NA NA NA NA NA NA NA NA 20 22 22 27 0 2 2 NA 1 NA NA NA NA NA NA "54010567" 0 0 0 0 0 0 1 0 0.105618466898955 0.447422680412371 0.208623693379791 8.70201162840878 0.883827117462531 "0" 0.115472637541575 "0" 0
NA NA NA NA NA NA NA NA NA 0 1997-01-01 4118 1169 7192 439 147 292 29 1109 NA NA NA NA NA NA NA NA 20 22 22 27 0 2 2 NA 1 NA NA NA NA NA NA "54010567" 0 0 0 0 0 0 1 0 0.0830338566294685 0.665148063781321 0.209759788159637 8.88072457615146 0.847376371132951 "0" 0.11414817232376 "0" 0
NA NA NA NA NA NA NA NA NA 0 1995-01-01 8009 1781 9318 983 476 507 61 1719 NA NA NA NA NA NA NA NA 90 80 80 36 0 2 2 36 1 NA NA NA NA NA NA "54730263" 0 0 0 0 1 0 0 0 0.100408580183861 0.515768056968464 0.1755873340143 9.13970329237674 0.83922276510508 "0" 0.112094395280236 "0" 0
NA NA NA NA NA NA NA NA NA 0 1996-01-01 6266 1704 8655 506 82 424 67 1536 NA NA NA NA NA NA NA NA 90 80 80 36 0 2 2 36 1 NA NA NA NA NA NA "54730263" 0 0 0 0 1 0 0 0 0.0634880803011292 0.837944664031621 0.192722710163112 9.06589246761031 0.883827117462531 "0" 0.115472637541575 "0" 0
NA NA NA NA NA NA NA NA NA 0 1997-01-01 6439 1728 8576 386 90 296 100 1446 NA NA NA NA NA NA NA NA 90 80 80 36 0 2 2 36 1 NA NA NA NA NA NA "54730263" 0 0 0 0 1 0 0 0 0.0472633770050202 0.766839378238342 0.177053997796008 9.05672288331058 0.847376371132951 "0" 0.11414817232376 "0" 0
NA NA NA NA NA NA NA NA NA 0 1995-01-01 8156 5411 20546 756 454 302 267 4213 NA NA NA NA NA NA NA NA 62 62 62 30 0 2 2 30 1 NA NA NA NA NA NA "55190335" 0 0 1 0 1 0 0 0 0.0557234465983637 0.399470899470899 0.310532910739294 9.93042155377621 0.83922276510508 "0" 0.112094395280236 "0" 0
NA NA NA NA NA NA NA NA NA 0 1996-01-01 9910 7439 25865 1065 572 493 213 6265 NA NA NA NA NA NA NA NA 62 62 62 30 0 2 2 30 1 NA NA NA NA NA NA "55190335" 0 0 1 0 1 0 0 0 0.0613868234480374 0.462910798122066 0.361115914461929 10.1606459824376 0.883827117462531 "0" 0.115472637541575 "0" 0
NA NA NA NA NA NA NA NA NA 0 1997-01-01 11789 10722 27053 816 -27 843 150 9575 NA NA NA NA NA NA NA NA 62 62 62 30 0 2 2 30 1 NA NA NA NA NA NA "55190335" 0 0 1 0 1 0 0 0 0.0362489449602417 1.03308823529412 0.425347607836169 10.2055531838552 0.847376371132951 "1" 0.11414817232376 "0" 0
NA NA NA NA NA NA NA NA NA 0 1995-01-01 NA NA 5000 NA NA NA NA NA NA NA NA NA NA NA NA NA 18 16 14 80 0 2 2 40 1 NA NA NA NA NA NA "56260343" 0 0 0 0 1 0 0 0 NA NA NA 8.51719319141624 0.83922276510508 NA 0.112094395280236 NA 0
NA NA NA NA NA NA NA NA NA 0 1996-01-01 2494 212 4206 -81 -205 124 12 198 NA NA NA NA NA NA NA NA 18 16 14 80 0 2 2 40 1 NA NA NA NA NA NA "56260343" 0 0 0 0 1 0 0 0 -0.0299334811529933 -1.53086419753086 0.0731707317073171 8.34426735626264 0.883827117462531 "0" 0.115472637541575 "1" 0
NA NA NA NA NA NA NA NA NA 0 1997-01-01 2297 207 4491 199 21 178 10 195 NA NA NA NA NA NA NA NA 18 16 14 80 0 2 2 40 1 NA NA NA NA NA NA "56260343" 0 0 0 0 1 0 0 0 0.0794728434504792 0.894472361809045 0.0778753993610224 8.40983067308774 0.847376371132951 "1" 0.11414817232376 "1" 0
NA NA NA NA NA NA NA NA NA 0 1995-01-01 5613 5601 9195 758 564 194 22 4754 NA NA NA NA NA NA NA NA 40 42 44 29 0 2 2 28 1 NA NA NA NA NA NA "57880157" 0 0 0 0 0 1 0 0 0.0675940788300339 0.255936675461741 0.423934367754592 9.12641513703842 0.83922276510508 "0" 0.112094395280236 "0" 0
NA NA NA NA NA NA NA NA NA 0 1996-01-01 3150 8570 9359 534 161 373 14 4668 NA NA NA NA NA NA NA NA 40 42 44 29 0 2 2 28 1 NA NA NA NA NA NA "57880157" 0 0 0 0 0 1 0 0 0.0455631399317406 0.698501872659176 0.398293515358362 9.14409372615726 0.883827117462531 "0" 0.115472637541575 "0" 0
NA NA NA NA NA NA NA NA NA 0 1997-01-01 6893 8282 9448 418 122 296 75 7232 NA NA NA NA NA NA NA NA 40 42 44 29 0 2 2 28 1 NA NA NA NA NA NA "57880157" 0 0 0 0 0 1 0 0 0.0275453047775947 0.708133971291866 0.476573311367381 9.1535583578772 0.847376371132951 "0" 0.11414817232376 "0" 0
NA NA NA NA NA NA NA NA NA 1 1995-01-01 NA NA 5216 NA NA NA NA NA NA NA NA NA NA NA NA NA 22 22 27 36 0 2 2 33 1 NA NA NA NA NA NA "57890156" 0 0 0 0 1 0 0 0 NA NA NA 8.55948610360649 0.83922276510508 NA 0.112094395280236 NA 0
NA NA NA NA NA NA NA NA NA 1 1996-01-01 3005 2930 5685 284 123 161 0 1754 NA NA NA NA NA NA NA NA 22 22 27 36 0 2 2 33 1 NA NA NA NA NA NA "57890156" 0 0 0 0 1 0 0 0 0.0478517270429655 0.566901408450704 0.295534962089301 8.64558640618464 0.883827117462531 "0" 0.115472637541575 "0" 0
NA NA NA NA NA NA NA NA NA 1 1997-01-01 4626 2499 6082 384 160 224 0 1601 NA NA NA NA NA NA NA NA 22 22 27 36 0 2 2 33 1 NA NA NA NA NA NA "57890156" 0 0 0 0 1 0 0 0 0.0538947368421053 0.583333333333333 0.224701754385965 8.71308886823731 0.847376371132951 "0" 0.11414817232376 "0" 0
NA NA NA NA NA NA NA NA NA 1 1995-01-01 34296 12558 74877 4679 1138 3541 753 8495 NA NA NA NA NA NA NA NA 131 128 145 37 0 2 2 37 1 NA NA NA NA NA NA "57970825" 0 0 0 0 1 0 0 0 0.0998634054723183 0.756785637956828 0.181307892602553 11.2236020462463 0.83922276510508 "0" 0.112094395280236 "0" 0
