"identif" "d17_1" "d17_2" "d17_3" "d17_4" "d17_5" "dip89" "dip90" "dip91" "eta92" "isgru" "anno" "aco" "aim" "sales" "util" "utiln" "of" "imim" "imte" "ind92" "nonotten" "avrebacc" "dip92" "dip93" "dip94" "eta95" "ind95" "dip95" "dip96" "dip97" "eta98" "desi" "chie" "paga" "eta98n" "ind98" "dip98" "dip99" "dip00" "eta01" "eta01n" "ind01" "razd" "raz01d" "duacq" "dusco" "dupav1" "dupav2" "dupav3" "dupav4" "roa" "ofut" "quoimm" "lsales" "pofut" "duofut" "pquoimm" "dimm" "desi01" "persist" "perdesi"
572600600 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 462 1383 2781 388 284 104 156 773 NA NA NA NA NA NA NA NA NA NA NA NA 1 2 1 NA NA 17 19 20 15 20 1 0 0 1 0 1 0 0 0 0.21029810298103 0.268041237113402 0.418970189701897 7.93056585423396 0.632456223065049 0 0.100114425048501 0 1 0 0
574280948 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 1801 701 3302 194 100 94 2 615 NA NA NA NA NA NA NA NA NA NA NA NA 1 2 2 NA NA 38 41 44 18 18 1 0 0 0 0 1 0 0 0 0.0775379696243006 0.484536082474227 0.245803357314149 8.10228362448007 0.682926829268293 0 0.0995614662892028 0 1 0 0
574280948 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 2121 702 2923 146 27 119 4 620 NA NA NA NA NA NA NA NA NA NA NA NA 1 2 2 NA NA 38 41 44 18 18 1 0 0 0 0 1 0 0 0 0.0517180304640453 0.815068493150685 0.219624512929508 7.98036576511125 0.598704696626315 1 0.100247520197656 0 1 0 0
574280948 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 2338.37818072893 979.168495096242 4160.79373847656 154.640804226683 72.192967922862 82.4478363038213 1.18785035144892 915.067610405574 NA NA NA NA NA NA NA NA NA NA NA NA 1 2 2 NA NA 38 41 44 18 18 1 0 0 0 0 1 0 0 0 0.0466130003093987 0.533157058488674 0.275826597127822 8.33346113757323 0.632456223065049 0 0.100114425048501 0 1 0 0
574351210 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 13 13 15 19 NA 1 0 0 0 0 0 0 1 0 NA NA NA NA 0.632456223065049 NA 0.100114425048501 NA 0 0 0
574380300 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 1538 816 2326 47 -57 104 38 439 NA NA NA NA NA NA NA NA NA NA NA NA 1 2 2 NA NA 31 31 35 29 20 1 0 0 0 1 1 0 0 0 0.0199660152931181 2.21276595744681 0.186491079014444 7.75190533307861 0.682926829268293 1 0.0995614662892028 0 1 0 0
574380300 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 1692 458 2227 129 63 66 31 422 NA NA NA NA NA NA NA NA NA NA NA NA 1 2 2 NA NA 31 31 35 29 20 1 0 0 0 1 1 0 0 0 0.06 0.511627906976744 0.196279069767442 7.70841066725737 0.598704696626315 0 0.100247520197656 0 1 0 0
574380300 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 1727 1121 2153 526 449 77 20 731 NA NA NA NA NA NA NA NA NA NA NA NA 1 2 2 NA NA 31 31 35 29 20 1 0 0 0 1 1 0 0 0 0.184691011235955 0.14638783269962 0.256671348314607 7.67461749736436 0.632456223065049 0 0.100114425048501 0 1 0 0
574680311 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 1048 664 2441 83 43 40 5 643 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 24 24 31 12 29 1 0 0 0 0 0 0 1 0 0.048481308411215 0.481927710843373 0.375584112149533 7.80016307039296 0.682926829268293 0 0.0995614662892028 0 0 0 0
574680311 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 1073 650 2554 36 2 34 2 635 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 24 24 31 12 29 1 0 0 0 0 0 0 1 0 0.0208937899013349 0.944444444444444 0.368543238537435 7.84541603659248 0.598704696626315 1 0.100247520197656 0 0 0 0
574680311 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 943 606 2467 46 23 23 0 604 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 24 24 31 12 29 1 0 0 0 0 0 0 1 0 0.0296965784377017 0.5 0.389928986442866 7.81075811652936 0.632456223065049 0 0.100114425048501 0 0 0 0
575250039 NA NA NA NA NA NA NA NA NA 1 "2000-01-01" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 1343 1199 1115 5 21 1 0 0 1 1 0 0 1 0 NA NA NA NA 0.632456223065049 NA 0.100114425048501 NA 0 0 0
575720942 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 1852.03642415572 797.357175910384 3534.96115159559 113.28411946681 50.058365310623 63.2257541561869 212.852903262458 578.438087663394 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 45 45 47 18 NA 1 0 0 0 0 1 0 0 0 0.0427585087636595 0.558116657954965 0.218328483789257 8.17045758862265 0.682926829268293 0 0.0995614662892028 0 0 0 0
575720942 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 2692.54207935877 2353.43948209702 4126.0803942632 203.175358291974 108.348861470766 94.8264968212078 229.100916710996 2118.1181942601 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 45 45 47 18 NA 1 0 0 0 0 1 0 0 0 0.0402647841292065 0.466722429424424 0.419763363869489 8.32508317823613 0.598704696626315 0 0.100247520197656 0 0 0 0
575720942 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 2874 3015 4636 79 -68 147 290 2720 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 45 45 47 18 NA 1 0 0 0 0 1 0 0 0 0.0134148412294108 1.86075949367089 0.461878077772118 8.44160720445964 0.632456223065049 1 0.100114425048501 0 0 0 0
576420393 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 1961.6641914609 153.675825169011 849.761089620766 -32.4619438404768 -86.0402175316459 53.5782736911691 111.785776776999 41.8833246396422 NA NA NA NA NA NA NA NA NA NA NA NA 1 2 2 NA NA 11 11 11 7 7 1 0 0 0 0 1 0 0 0 -0.0153459697189457 -1.65049492890695 0.0197998072699297 6.7449552389421 0.682926829268293 0 0.0995614662892028 1 1 0 0
576420393 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 2051 170 816 42 6 36 120 50 NA NA NA NA NA NA NA NA NA NA NA NA 1 2 2 NA NA 11 11 11 7 7 1 0 0 0 0 1 0 0 0 0.0189104007203962 0.857142857142857 0.0225123818099955 6.70441435496411 0.598704696626315 1 0.100247520197656 1 1 0 0
576420393 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 2067 173 1072 50 16 34 91 82 NA NA NA NA NA NA NA NA NA NA NA NA 1 2 2 NA NA 11 11 11 7 7 1 0 0 0 0 1 0 0 0 0.0223214285714286 0.68 0.0366071428571429 6.97728134163075 0.632456223065049 1 0.100114425048501 1 1 0 0
578180284 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 7805.21311593941 1682.10012033446 9414.49281350225 908.964142397495 425.560484849736 483.403657547759 192.638423360378 1197.14709208943 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 62 76 82 25 NA 1 0 0 0 0 0 0 1 0 0.0958083832335328 0.531818181818183 0.126183995645073 9.15000556959265 0.682926829268293 0 0.0995614662892028 0 0 0 0
578180284 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 12153.7802062729 2437.67656370238 16907.2495054925 1452.27680023964 891.404607828456 560.872192411182 154.420612827756 2097.3314672024 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 62 76 82 25 NA 1 0 0 0 0 0 0 1 0 0.0995292535305987 0.386201991465149 0.143736948288677 9.7354977737541 0.598704696626315 0 0.100247520197656 0 0 0 0
578180284 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 9063 2777 15714 1612 1315 297 92 2458 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 62 76 82 25 NA 1 0 0 0 0 0 0 1 0 0.136148648648649 0.18424317617866 0.207601351351351 9.66230731373577 0.632456223065049 0 0.100114425048501 0 0 0 0
578270077 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 5922.72771875823 2591.06426273195 9057.62109623141 591.859606356552 346.026122389956 245.833483966596 57.326715798933 1947.55896646645 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 60 60 60 21 21 1 0 0 0 0 0 0 1 0 0.0695177434030938 0.415357766143106 0.228753412192903 9.11136179239903 0.682926829268293 0 0.0995614662892028 0 0 0 0
578270077 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 6193.86759078021 2102.4960361933 9248.71014889452 998.311185939979 785.53094351511 212.780242424868 73.3368796707071 1544.20612827756 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 60 60 60 21 21 1 0 0 0 0 0 0 1 0 0.120331175298805 0.213140196585618 0.186130478087649 9.13223937742059 0.598704696626315 0 0.100247520197656 0 0 0 0
578270077 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 6275 1845 10118 1018 815 203 56 1393 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 60 60 60 21 21 1 0 0 0 0 0 0 1 0 0.125369458128079 0.199410609037328 0.171551724137931 9.22207129485188 0.632456223065049 0 0.100114425048501 0 0 0 0
578760349 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 1020.77637416269 397.344942595816 1835.40652181772 210.170645106313 193.160265355555 17.0103797507579 3.32494899988122 392.057247181436 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 17 17 17 21 21 1 0 0 0 0 0 0 1 0 0.148203572305586 0.0809360400552293 0.276462417247621 7.51502127372813 0.682926829268293 0 0.0995614662892028 0 0 0 0
578760349 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 1004 529 2406 319 307 12 7 521 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 17 17 17 21 21 1 0 0 0 0 0 0 1 0 0.20808871493803 0.0376175548589342 0.339856490541422 7.78572089653462 0.598704696626315 0 0.100247520197656 0 0 0 0
578760349 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 1037 606 2517 299 288 11 10 596 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 17 17 17 21 21 1 0 0 0 0 0 0 1 0 0.181984175289105 0.0367892976588629 0.362751065124772 7.83082299513532 0.632456223065049 0 0.100114425048501 0 0 0 0
580260554 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 11909.4960930036 2277.05846808555 23662.505745583 1094.37216917062 188.506768167663 905.865401002959 18.5924483672215 2147.94424331317 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 69 69 54 22 22 1 0 0 1 0 1 0 0 0 0.0771415049692381 0.827748938178385 0.151407040664021 10.0716470383314 0.682926829268293 1 0.0995614662892028 0 0 0 0
580260554 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 8842.2585693111 2498.61847779494 19233.3713789916 646.604037660036 -79.5343624597818 726.138400119818 22.2076466608479 2043.6199496971 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 69 69 54 22 22 1 0 0 1 0 1 0 0 0 0.0570153467826403 1.12300319488818 0.180199462634911 9.8644021419366 0.598704696626315 1 0.100247520197656 0 0 0 0
580260554 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 12097 3868 20365 389 -82 471 15 3416 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 69 69 54 22 22 1 0 0 1 0 1 0 0 0 0.0243658001879111 1.2107969151671 0.213968055120576 9.92157302008251 0.632456223065049 1 0.100114425048501 0 0 0 0
581730042 NA NA NA NA NA NA NA NA NA 1 "1998-01-01" 24302 50232 3155 3413 2409 1004 320 5878 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 31 28 55 21 NA 1 0 0 0 1 0 1 0 0 0.0457911825475622 0.294169352475828 0.0788633375372313 8.05674377497531 0.682926829268293 0 0.0995614662892028 1 0 0 0
581730042 NA NA NA NA NA NA NA NA NA 1 "1999-01-01" 34071.1963827359 45952.9865550775 4207.32457818383 1068.18004617125 -760.272231661907 1828.45227783315 312.883055049141 1677.06805145977 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 31 28 55 21 NA 1 0 0 0 1 0 1 0 0 0.0133482155887968 1.71174539759192 0.0209570156156797 8.34458223254787 0.598704696626315 1 0.100247520197656 1 0 0 0
581730042 NA NA NA NA NA NA NA NA NA 1 "2000-01-01" 59495.0802264147 45512.0907285657 6965.84091371555 2194.35864316443 -384.992428741859 2579.35107190629 495.819923357796 1833.6983271961 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 31 28 55 21 NA 1 0 0 0 1 0 1 0 0 0.0208972265723187 1.17544644761746 0.0174626009873389 8.84877361312792 0.632456223065049 1 0.100114425048501 1 0 0 0
582170594 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 1674 821 3132 131 35 96 2 805 NA NA NA NA NA NA NA NA NA NA NA NA 1 1 1 NA NA 23 29 29 29 NA 1 1 1 0 0 0 0 1 0 0.0525050100200401 0.732824427480916 0.322645290581162 8.04942705711069 0.682926829268293 1 0.0995614662892028 0 1 0 0
582170594 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 1688 793 2733 106 23 83 3 772 NA NA NA NA NA NA NA NA NA NA NA NA 1 1 1 NA NA 23 29 29 29 NA 1 1 1 0 0 0 0 1 0 0.0427247077791213 0.783018867924528 0.311164852881902 7.91315518592807 0.598704696626315 1 0.100247520197656 0 1 0 0
582170594 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 2164 794 3622 113 24 89 2 791 NA NA NA NA NA NA NA NA NA NA NA NA 1 1 1 NA NA 23 29 29 29 NA 1 1 1 0 0 0 0 1 0 0.0382014874915483 0.787610619469027 0.267410412440838 8.19478163844336 0.632456223065049 1 0.100114425048501 0 1 0 0
582300043 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 5492.0026649176 5702.20062284702 7483.97692470575 272.172785820159 44.9317502207848 227.241035599374 63.5241985880068 5563.79017389104 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 85 85 84 58 21 1 0 0 0 0 1 0 0 0 0.024313725490196 0.834914611005694 0.497024221453287 8.92051960410565 0.682926829268293 1 0.0995614662892028 0 0 0 0
582300043 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 5113.9562147841 5124.80180966497 7932.77797001451 391.474329509831 192.638423360379 198.835906149452 41.8330088262484 4908.92282584557 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 85 85 84 58 21 1 0 0 0 0 1 0 0 0 0.038234552332913 0.507915567282321 0.479445145018915 8.97875856476139 0.598704696626315 0 0.100247520197656 0 0 0 0
582300043 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 5434 4799 8790 631 430 201 56 4670 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 85 85 84 58 21 1 0 0 0 0 1 0 0 0 0.0616632463598163 0.318541996830428 0.456366656894361 9.08136999067922 0.632456223065049 0 0.100114425048501 0 0 0 0
582330040 NA NA NA NA NA NA NA NA NA 1 "1998-01-01" 1605 849 1961 98 96 2 1 843 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 21 21 21 43 21 1 0 0 0 0 1 0 0 0 0.0399348003259984 0.0204081632653061 0.343520782396088 7.58120982619635 0.682926829268293 0 0.0995614662892028 0 0 0 0
582330040 NA NA NA NA NA NA NA NA NA 1 "1999-01-01" 1406 714 1958 124 95 29 1 708 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 21 21 21 43 21 1 0 0 0 0 1 0 0 0 0.0584905660377358 0.233870967741935 0.333962264150943 7.57967882309046 0.598704696626315 0 0.100247520197656 0 0 0 0
582330040 NA NA NA NA NA NA NA NA NA 1 "2000-01-01" 1365 604 2228 149 122 27 8 589 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 21 21 21 43 21 1 0 0 0 0 1 0 0 0 0.0756729304215338 0.181208053691275 0.299136617572372 7.70885960104718 0.632456223065049 0 0.100114425048501 0 0 0 0
582350048 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 17 17 17 91 20 1 0 0 0 0 0 1 0 0 NA NA NA NA 0.632456223065049 NA 0.100114425048501 NA 0 0 0
582460209 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 2826.05215181767 4166.25780495489 13155.7065905065 314.522251545498 89.3470435424818 225.175208003016 419.879458959753 2707.26706502709 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 57 60 62 21 21 1 0 0 1 0 0 1 0 0 0.0449811655218259 0.715927750410508 0.387177782701824 9.4846109047272 0.682926829268293 1 0.0995614662892028 0 0 0 0
582460209 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 3121.98195499595 4441.01287527049 12477.598682002 -129.630681671461 -333.631156811808 204.000475140347 825.814581644089 3232.5037314011 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 57 60 62 21 21 1 0 0 1 0 0 1 0 0 -0.0171401256487298 -1.57370517928287 0.427410543567331 9.43169021010848 0.598704696626315 0 0.100247520197656 0 0 0 0
582460209 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 4503 5318 16498 497 233 264 571 4385 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 57 60 62 21 21 1 0 0 1 0 0 1 0 0 0.0506058446186743 0.531187122736419 0.446492210569188 9.71099444042068 0.632456223065049 0 0.100114425048501 0 0 0 0
584010137 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 2519.7932106576 440.537734923332 4904.79117065285 259.261363342922 163.200380112277 96.0609832306445 0 406.451579583426 NA NA NA NA NA NA NA NA NA NA NA NA 1 2 2 NA NA 11 11 11 30 NA 1 0 0 0 0 1 0 0 0 0.0875785066294485 0.370517928286853 0.137299371946964 8.49796779630268 0.682926829268293 0 0.0995614662892028 0 1 0 0
584010137 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 2728.44179788976 292.314604884649 4608.34491057549 385.793303619847 332.08178611454 53.7115175053066 0 279.919639306502 NA NA NA NA NA NA NA NA NA NA NA NA 1 2 2 NA NA 11 11 11 30 NA 1 0 0 0 0 1 0 0 0 0.127714139169089 0.139223560910308 0.0926654128910925 8.43562404995988 0.598704696626315 0 0.100247520197656 1 1 0 0
584010137 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 2991.83481642539 226.208121801195 5591.16238954278 314.005794646408 252.547423654759 61.4583709916489 0 214.846070021226 NA NA NA NA NA NA NA NA NA NA NA NA 1 2 2 NA NA 11 11 11 30 NA 1 0 0 0 0 1 0 0 0 0.0975766329642113 0.195723684210526 0.0667629593965656 8.62894248541665 0.632456223065049 0 0.100114425048501 1 1 0 0
585150130 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 933 565 1587 152 64 88 2 553 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 20 18 19 25 24 1 0 0 1 0 0 0 0 1 0.101468624833111 0.578947368421053 0.369158878504673 7.36960072052641 0.682926829268293 0 0.0995614662892028 0 0 0 0
585150130 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 1114 703 1461 137 74 63 16 687 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 20 18 19 25 24 1 0 0 1 0 0 0 0 1 0.0753990093560815 0.45985401459854 0.37809576224546 7.2868764117507 0.598704696626315 0 0.100247520197656 0 0 0 0
585150130 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 1019 745 1633 176 101 75 21 650 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 20 18 19 25 24 1 0 0 1 0 0 0 0 1 0.0997732426303855 0.426136363636364 0.368480725623583 7.39817409297047 0.632456223065049 0 0.100114425048501 0 0 0 0
587130229 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 667 593 1501 259 241 18 32 146 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 16 15 18 19 18 1 0 0 0 0 0 1 0 0 0.205555555555556 0.0694980694980695 0.115873015873016 7.31388683163346 0.682926829268293 0 0.0995614662892028 0 0 0 0
587130229 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 825 665 1666 372 362 10 55 195 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 16 15 18 19 18 1 0 0 0 0 0 1 0 0 0.249664429530201 0.0268817204301075 0.130872483221477 7.41818082272679 0.598704696626315 0 0.100247520197656 0 0 0 0
587130229 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 882 777 1743 325 315 10 49 313 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 16 15 18 19 18 1 0 0 0 0 0 1 0 0 0.195901145268234 0.0307692307692308 0.188667872212176 7.46336304552002 0.632456223065049 0 0.100114425048501 0 0 0 0
587890048 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 708.196345034525 594.458033745294 1335.5635624164 69.6551529487107 30.3353380468633 39.3198149018474 41.8704142500788 543.460500859901 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 2 NA NA 14 14 14 37 20 1 0 0 0 0 0 1 0 0 0.0534717067576711 0.564492549902228 0.417194698542336 7.19710862588872 0.682926829268293 0 0.0995614662892028 0 0 0 0
587890048 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 562 482 1140 83 55 28 105 368 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 2 NA NA 14 14 14 37 20 1 0 0 0 0 0 1 0 0 0.0795019157088123 0.337349397590361 0.352490421455939 7.03878354138854 0.598704696626315 0 0.100247520197656 0 0 0 0
587890048 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 736 486 1384 163 139 24 75 408 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 2 NA NA 14 14 14 37 20 1 0 0 0 0 0 1 0 0 0.133387888707038 0.147239263803681 0.333878887070376 7.23273313617761 0.632456223065049 0 0.100114425048501 0 0 0 0
589660381 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 2465.30506644218 173.229652372861 4169.25655719502 360.435519323235 333.566153997118 26.8693653261167 53.8058540389512 104.429926611475 NA NA NA NA NA NA NA NA NA NA NA NA 1 2 2 NA NA 20 20 20 27 28 1 0 0 0 0 0 1 0 0 0.136604425461229 0.0745469408136231 0.0395787578108405 8.33549301525215 0.682926829268293 0 0.0995614662892028 1 1 0 0
589660381 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 2298.83562106524 184.89480031194 4638.52738409416 333.866126108446 319.146527085582 14.7195990228635 45.9388024397424 125.033455045009 NA NA NA NA NA NA NA NA NA NA NA NA 1 2 2 NA NA 20 20 20 27 28 1 0 0 0 0 0 1 0 0 0.134421241224449 0.0440883272419268 0.0503409927135653 8.44215222072884 0.598704696626315 0 0.100247520197656 1 1 0 0
589660381 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 2933 279 5328 185 183 2 52 221 NA NA NA NA NA NA NA NA NA NA NA NA 1 2 2 NA NA 20 20 20 27 28 1 0 0 0 0 0 1 0 0 0.0575965130759651 0.0108108108108108 0.0688044831880448 8.58073121222023 0.632456223065049 0 0.100114425048501 1 1 0 0
590160314 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 403 262 1339 93 85 8 1 210 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 15 15 15 23 22 1 0 0 0 0 1 0 0 0 0.13984962406015 0.0860215053763441 0.315789473684211 7.19967834569117 0.682926829268293 0 0.0995614662892028 0 0 0 0
590160314 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 591 496 1506 109 96 13 1 451 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 15 15 15 23 22 1 0 0 0 0 1 0 0 0 0.100275988960442 0.119266055045872 0.414903403863845 7.31721240835984 0.598704696626315 0 0.100247520197656 0 0 0 0
590160314 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 867 391 1909 365 343 22 2 361 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 15 15 15 23 22 1 0 0 0 0 1 0 0 0 0.290143084260731 0.0602739726027397 0.286963434022258 7.55433482372575 0.632456223065049 0 0.100114425048501 0 0 0 0
590510880 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 856.384383376285 428.412697609321 1189.09330465276 34.122401317998 -6.37390498225971 40.4963063002577 0 410.461517763535 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 20 23 26 24 12 1 0 0 0 0 1 0 0 0 0.0265585918764866 1.18679532319133 0.319475755228723 7.08094636682703 0.682926829268293 1 0.0995614662892028 0 0 0 0
590510880 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 892.67254256896 488.738301993007 1054.82063658477 15.727032903469 -8.81488945240075 24.5419223558698 0 465.263902761495 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 20 23 26 24 12 1 0 0 0 0 1 0 0 0 0.0113847614309528 1.56049284734798 0.336803424262263 6.96112601874051 0.598704696626315 1 0.100247520197656 0 0 0 0
590510880 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 1038.78481048614 479.687528082344 1210.89198355601 86.2536087425824 46.8401039111281 39.4135048314543 0 456.285499956101 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 20 23 26 24 12 1 0 0 0 0 1 0 0 0 0.0568028844199405 0.456949052984914 0.300489833345438 7.09911254350223 0.632456223065049 0 0.100114425048501 0 0 0 0
590810561 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 1251.89152339292 839.758917919505 2742.38613416517 140.99273345143 36.1519829362641 104.840750515166 2.06582759635795 835.1108058277 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 16 19 19 11 NA 1 0 0 0 0 0 0 1 0 0.0674074074074074 0.743589743589743 0.399259259259259 7.91658367229572 0.682926829268293 1 0.0995614662892028 0 0 0 0
590810561 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 1162.02802295134 1196.63063519034 2950.00180759915 264.425932333817 165.782664607725 98.6432677260919 0.516456899089486 1193.5318937958 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 16 19 19 11 NA 1 0 0 0 0 0 0 1 0 0.112108605211298 0.373046875 0.506021458287716 7.98956106207915 0.598704696626315 0 0.100247520197656 0 0 0 0
590810561 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 1433 1245 4058 430 310 120 7 1216 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 16 19 19 11 NA 1 0 0 0 0 0 0 1 0 0.160567587752054 0.27906976744186 0.454070201643017 8.30844552038576 0.632456223065049 0 0.100114425048501 0 0 0 0
