"identif" "eta98c" "eta01c" "persist" "perdesi"
"6730" 3562570494 12 15 0 0
"6731" 3563020489 12 15 0 0
"6732" 3565511016 NA NA 0 0
"6733" 3566770165 NA NA 0 0
"6734" 3572360738 12 15 0 1
"6735" 3576090497 13 16 0 0
"6736" 3578270733 NA NA 0 0
"6737" 3578930161 NA NA 0 0
"6738" 3579450490 NA NA 0 0
"6739" 3579880738 NA NA 0 0
"6740" 3580010489 13 16 0 0
"6741" 3581630493 NA NA 0 0
"6742" 3582020736 11 14 0 0
"6743" 3585000735 NA NA 0 0
"6745" 3589790596 NA NA 0 0
"6746" 3591020164 NA NA 0 0
"6747" 3592040732 12 15 0 0
"6748" 3593370732 12 15 0 0
"6749" 3600700020 NA NA 0 0
"6750" 3603070496 13 16 0 0
"6751" 3605170732 NA NA 0 0
"6752" 3610940491 NA NA 0 0
"6753" 3619180735 12 15 0 0
"6754" 3624540733 11 14 0 0
"6756" 3624820729 11 14 0 0
"6757" 3631790735 11 14 0 0
"6758" 3636000387 NA NA 0 0
"6759" 3637700647 NA NA 0 0
"6760" 3643940161 NA NA 0 0
"6761" 3644310380 NA NA 0 0
"6762" 3648210388 11 14 0 0
"6763" 3648790165 NA NA 0 0
"6764" 3650860732 11 14 0 0
"6766" 3655190729 NA NA 0 0
"6767" 3658190379 NA NA 0 0
"6768" 3659460492 13 16 0 0
"6769" 3659870732 11 14 0 0
"6770" 3662730493 NA NA 0 0
"6773" 3671580491 NA NA 0 0
"6774" 3672770497 NA NA 0 0
"6775" 3673100379 NA NA 0 0
"6776" 3675480490 13 16 0 0
"6777" 3677660495 NA NA 0 0
"6778" 3682620492 13 16 0 0
"6780" 3684270494 13 16 0 0
"6781" 3685320496 13 16 0 0
"6782" 3690250167 NA NA 0 0
"6783" 3691140490 13 16 0 0
"6785" 3703650494 NA NA 0 0
"6786" 3707590381 10 13 0 0
"6787" 3709970159 NA 27 0 0
"6788" 3712070163 NA NA 0 0
"6789" 3712620736 NA NA 0 0
"6790" 3713400385 NA NA 0 0
"6791" 3715360025 18 21 0 0
"6792" 3719070737 11 14 0 0
"6793" 3721640022 NA NA 0 0
"6794" 3729050166 NA NA 0 0
"6795" 3729320387 NA NA 0 0
"6796" 3731700832 9 12 0 0
"6797" 3734300168 21 24 0 0
"6798" 3735430832 7 10 0 0
"6801" 3740870022 NA NA 0 0
"6802" 3741160647 NA NA 0 0
"6804" 3743480381 10 13 0 0
"6806" 3744210167 NA NA 0 0
"6808" 3746370167 NA NA 0 0
"6809" 3746420160 NA NA 0 0
"6810" 3748550493 NA NA 0 0
"6811" 3748740490 12 15 0 0
"6814" 3756630492 12 15 0 0
"6816" 3762091010 NA NA 0 0
"6817" 3763010381 NA NA 0 0
"6818" 3773170027 NA NA 0 0
"6819" 3774560168 NA NA 0 0
"6820" 3776140027 NA NA 0 0
"6821" 3776330024 NA NA 0 0
"6822" 3779410385 NA NA 0 0
"6823" 3785280020 18 21 0 0
"6824" 3787510489 NA NA 0 0
"6825" 3788210024 NA NA 0 0
"6826" 3789160020 NA NA 0 0
"6827" 3790710159 NA NA 0 0
"6828" 3791930832 9 12 0 0
"6829" 3792471018 NA NA 0 0
"6830" 3792580024 17 20 0 0
"6831" 3792840386 NA NA 0 0
"6832" 3792870383 10 13 0 0
"6833" 3794390737 10 13 0 0
"6834" 3794550736 10 13 0 0
"6835" 3794980388 10 13 0 0
"6836" 3797970733 10 13 0 0
"6837" 3804150162 NA NA 0 0
"6838" 3804230162 NA NA 0 0
"6839" 3804550734 10 13 0 0
"6841" 3807180737 10 13 0 1
"6842" 3811500159 21 24 0 0
"6843" 3818020732 NA NA 0 0
"6844" 3821611014 NA 11 0 0
"6845" 3821790024 17 20 0 0
"6846" 3823300830 7 10 0 0
"6847" 3826250495 12 15 0 0
"6848" 3828920160 NA NA 0 0
"6849" 3829540496 12 15 0 0
"6850" 3831210385 NA NA 0 0
"6852" 3835470498 NA NA 0 0
"6853" 3837380737 10 13 0 0
"6854" 3838170160 NA NA 0 0
"6855" 3841730026 NA NA 0 0
"6856" 3842980166 21 24 0 0
"6857" 3846610496 11 14 0 0
"6858" 3854750598 NA NA 0 0
"6859" 3860510729 NA NA 0 0
"6861" 3864770495 9 12 0 0
"6862" 3867970381 NA NA 0 0
"6863" 3868690160 NA NA 0 0
"6864" 3871060385 NA NA 0 0
"6865" 3873920594 NA NA 0 0
"6866" 3874010734 NA NA 0 0
"6867" 3878170732 9 12 0 0
"6868" 3878760159 NA NA 0 0
"6869" 3880800490 11 14 0 0
"6870" 3885420732 NA NA 0 0
"6871" 3887380496 NA NA 0 0
"6872" 3889490384 NA NA 0 0
"6873" 3890251015 NA NA 0 0
"6874" 3894420731 10 13 0 0
"6875" 3895060163 NA NA 0 0
"6876" 3900600730 NA NA 0 0
"6877" 3903060387 NA NA 0 0
"6878" 3904030025 NA NA 0 0
"6879" 3904930166 NA NA 0 0
"6880" 3910090161 NA NA 0 0
"6881" 3911150386 9 12 0 0
"6882" 3921000837 6 9 0 0
"6884" 3926400164 NA NA 0 0
"6885" 3932990380 9 12 0 0
"6886" 3935730387 8 11 0 0
"6887" 3943510730 NA NA 0 0
"6888" 3943970379 NA NA 0 0
"6889" 3944760383 NA NA 0 0
"6890" 3947150160 20 23 0 0
"6891" 3947640491 NA NA 0 0
"6892" 3950250162 21 24 0 0
"6893" 3952030497 11 14 0 0
"6894" 3953670729 NA NA 0 0
"6895" 3957900496 NA NA 0 0
"6898" 3965390490 11 14 0 0
"6899" 3966340734 8 11 0 0
"6900" 3970540162 NA NA 0 0
"6901" 3976310024 NA NA 0 0
"6902" 3981980167 NA NA 0 0
"6903" 3986160385 NA NA 0 0
"6904" 3988520735 9 12 0 0
"6905" 3993200737 NA NA 0 0
"6906" 3993460737 9 12 0 0
"6907" 3993870166 NA NA 0 0
"6908" 3998730738 NA NA 0 0
"6909" 3998750496 10 13 0 0
"6911" 4009070163 27 30 0 0
"6913" 4015560379 NA NA 0 0
"6915" 4018580160 NA NA 0 0
"6916" 4018860380 7 10 0 0
"6917" 4020020734 NA NA 0 0
"6918" 4021760734 9 12 0 0
"6919" 4024280829 NA NA 0 0
"6920" 4027560385 7 10 0 0
"6922" 4035600496 NA NA 0 0
"6923" 4035630493 NA NA 0 0
"6926" 4042250731 9 12 0 0
"6927" 4050870024 16 19 0 0
"6928" 4052510388 NA NA 0 0
"6929" 4054170165 NA NA 0 0
"6930" 4054490647 NA NA 0 0
"6931" 4056440731 9 12 0 0
"6932" 4060880732 9 12 0 0
"6933" 4063000734 9 12 0 0
"6934" 4067070386 7 10 0 0
"6935" 4067600166 NA NA 0 0
"6936" 4069380734 NA NA 0 0
"6937" 4071070166 NA NA 0 0
"6938" 4075730732 8 11 0 0
"6939" 4078670737 NA NA 0 0
"6940" 4082790737 NA NA 0 0
"6941" 4083510498 9 12 0 0
"6942" 4086720730 8 11 0 0
"6943" 4087610492 NA NA 0 0
"6944" 4093130733 8 11 0 0
"6945" 4093960493 9 12 0 0
"6946" 4094560639 14 17 0 0
"6948" 4105160165 NA NA 0 0
"6949" 4106940730 8 11 0 0
"6951" 4108690168 20 23 0 0
"6952" 4113870730 8 11 0 0
"6953" 4115480736 NA NA 0 0
"6954" 4119810490 9 12 0 0
"6955" 4120950160 20 23 0 0
"6956" 4126920738 NA NA 0 0
"6957" 4130560736 NA NA 0 0
"6958" 4143080383 NA NA 0 0
"6959" 4147780160 NA NA 0 0
"6960" 4148140166 NA NA 0 0
"6963" 4164140165 NA NA 0 1
"6964" 4164570023 NA NA 0 0
"6965" 4170310737 7 10 0 0
"6966" 4173020648 13 16 0 0
"6967" 4177020735 NA NA 0 0
"6968" 4182130164 NA NA 0 0
"6969" 4184910167 NA NA 0 0
"6970" 4187501013 5 8 0 0
"6971" 4191360497 8 11 0 0
"6972" 4203300168 NA NA 0 0
"6973" 4205790648 15 18 0 0
"6974" 4217550493 NA NA 0 0
"6977" 4219710731 7 10 0 0
"6979" 4224380496 8 11 0 0
"6980" 4229320166 NA NA 0 0
"6981" 4233120495 NA NA 0 0
"6982" 4233740159 NA NA 0 0
"6983" 4233880494 8 11 0 0
"6985" 4237190494 NA NA 0 0
"6986" 4237710729 7 10 0 0
"6987" 4246290491 8 11 0 0
"6988" 4247101010 NA NA 0 0
"6989" 4255690730 NA NA 0 0
"6990" 4256590020 NA NA 0 0
"6991" 4256730493 NA NA 0 0
"6992" 4261420387 2 5 0 0
"6993" 4264950646 NA NA 0 0
"6994" 4266650160 NA NA 0 0
"6995" 4272580021 16 19 0 0
"6996" 4273110380 NA NA 0 0
"6997" 4274990491 7 10 0 0
"6998" 4275510496 NA NA 0 0
"6999" 4283010166 NA NA 0 0
"7000" 4284760496 6 9 0 0
"7002" 4289070644 NA NA 0 1
"7003" 4289850490 7 10 0 0
"7004" 4292370163 NA NA 0 1
"7005" 4294910164 NA NA 0 0
"7006" 4295660495 NA NA 0 0
"7007" 4302460491 NA NA 0 0
"7008" 4303740735 5 8 0 0
"7010" 4304800496 7 10 0 0
"7011" 4319380492 7 10 0 0
"7012" 4321430160 NA NA 0 0
"7013" 4323640022 15 18 0 0
"7014" 4324561011 NA NA 0 0
"7015" 4326460733 6 9 0 0
"7017" 4327631009 5 8 0 0
"7019" 4336070167 NA NA 0 0
"7021" 4342190736 6 9 0 0
"7022" 4353550497 NA NA 0 0
"7023" 4356840168 18 21 0 0
"7025" 4360810736 NA NA 0 0
"7026" 4365180028 15 18 0 0
"7028" 4366820729 5 8 0 0
"7029" 4371460737 NA NA 0 0
"7030" 4371790166 NA NA 0 0
"7031" 4374550641 NA NA 0 0
"7032" 4375750497 6 9 0 0
"7033" 4381260729 6 9 0 0
"7034" 4388360730 NA NA 0 0
"7035" 4389521017 NA NA 0 0
"7036" 4395070025 NA 18 0 0
"7037" 4397770168 NA NA 0 0
"7038" 4398080161 NA NA 0 0
"7040" 4406510738 5 8 0 0
"7041" 4406590730 5 8 0 0
"7042" 4409850164 NA NA 0 0
"7043" 4411520639 NA NA 0 0
"7045" 4414200645 NA NA 0 0
"7046" 4418161017 NA NA 0 0
"7048" 4425740027 NA NA 0 0
"7049" 4428460490 NA NA 0 0
"7050" 4429470738 5 8 0 0
"7051" 4434200161 NA NA 0 0
"7052" 4434210160 NA NA 0 0
"7053" 4434790492 NA NA 0 0
"7054" 4434811017 5 8 0 0
"7055" 4441580027 14 17 0 0
"7056" 4445170734 5 8 0 0
"7057" 4450270023 NA NA 0 0
"7058" 4453040647 NA NA 0 0
"7059" 4453280019 15 18 0 0
"7060" 4454100028 NA NA 0 0
"7061" 4457650159 NA NA 0 0
"7062" 4458100644 NA NA 0 0
"7063" 4463220163 NA NA 0 0
"7064" 4468350643 NA NA 0 0
"7065" 4470450167 NA NA 0 0
"7068" 4498020497 NA NA 0 0
"7069" 4499140492 5 8 0 0
"7070" 4505300494 5 8 0 0
"7071" 4510550166 NA NA 0 0
"7073" 4512370498 5 8 0 0
"7074" 4515840497 NA NA 0 0
"7075" 4516830497 NA NA 0 0
"7076" 4518230498 4 7 0 0
"7077" 4525730167 19 22 0 0
"7078" 4533700640 13 16 0 0
"7079" 4540600163 NA NA 0 0
"7082" 4548440166 NA NA 0 0
"7083" 4551530489 NA NA 0 0
"7084" 4552150735 NA NA 0 0
"7085" 4552350491 4 7 0 0
"7086" 4558740836 NA 3 0 0
"7088" 4568980026 NA NA 0 0
"7089" 4569160164 NA NA 0 0
"7090" 4570530165 18 21 0 0
"7091" 4571720732 4 7 0 0
"7092" 4577710026 NA NA 0 0
"7093" 4577901013 NA NA 0 0
"7094" 4579860167 NA NA 0 0
"7095" 4585740163 NA NA 0 0
"7097" 4597720161 NA NA 0 0
"7098" 4599370163 19 22 0 0
"7099" 4605650491 4 7 0 0
"7100" 4605890162 NA NA 0 0
"7101" 4606760166 NA NA 0 0
"7102" 4608720028 NA NA 0 0
"7103" 4610860168 NA NA 0 0
"7104" 4611040166 NA NA 0 0
"7105" 4616500164 NA NA 0 0
"7107" 4620490733 4 7 0 0
"7108" 4621940165 NA NA 0 0
"7109" 4626310026 NA NA 0 0
"7111" 4628200167 NA NA 0 0
"7113" 4654900490 3 6 0 0
"7114" 4663450164 NA NA 0 0
"7115" 4666940021 NA NA 0 0
"7116" 4675040019 14 17 0 0
"7117" 4675580495 3 6 0 0
"7118" 4677880026 NA NA 0 0
"7119" 4693320494 2 5 0 0
"7120" 4702660161 NA NA 0 0
"7121" 4708130019 14 17 0 0
"7122" 4708860732 3 6 0 0
"7123" 4708940161 NA NA 0 0
"7124" 4713290024 14 17 0 0
"7125" 4719581012 4 7 0 0
"7126" 4719670021 13 16 0 0
"7127" 4720470494 2 5 0 0
"7129" 4739410729 2 5 0 0
"7130" 4743520489 2 5 0 0
"7131" 4745310162 NA NA 0 0
"7133" 4754750167 NA 4 0 0
"7135" 4763900167 NA 21 0 0
"7136" 4765360493 1 4 0 0
"7137" 4771900738 3 6 0 0
"7138" 4773230498 2 5 0 0
"7139" 4776470737 2 5 0 0
"7140" 4795080640 NA NA 0 0
"7143" 4811840647 NA NA 0 0
"7144" 4817450159 NA NA 0 0
"7145" 4817580494 NA NA 0 0
"7146" 4821070159 NA NA 0 0
"7147" 4825430732 2 5 0 0
"7148" 4825610168 NA NA 0 0
"7149" 4828660640 NA NA 0 0
"7150" 4833440160 18 21 0 0
"7151" 4840560646 NA NA 0 0
"7152" 4845040024 NA NA 0 0
"7153" 4846380593 18 21 0 0
"7154" 4858590493 0 3 0 0
"7155" 4866990164 NA NA 0 0
"7156" 4867831011 NA NA 0 0
"7159" 4875560164 NA NA 0 0
"7160" 4876160493 0 3 0 0
"7161" 4886480162 NA NA 0 0
"7162" 4889420165 NA NA 0 0
"7163" 4889840164 NA NA 0 0
"7164" 4890600159 NA NA 0 0
"7165" 4890850160 NA NA 0 0
"7166" 4891140165 NA NA 0 0
"7167" 4894970162 NA NA 0 0
"7168" 4897830165 NA NA 0 0
"7169" 4898850022 NA NA 0 0
"7174" 4920880021 NA NA 0 0
"7175" 4923370491 NA NA 0 0
"7176" 4925910641 NA NA 0 0
"7177" 4933340732 1 4 0 0
"7179" 4944120164 NA NA 0 0
"7180" 4951790024 12 15 0 0
"7181" 4958190731 NA NA 0 0
"7182" 4959920159 13 16 0 0
"7183" 4963220598 NA NA 0 0
"7184" 4966251012 NA NA 0 0
"7185" 4987210161 NA NA 0 0
"7187" 5003180023 NA NA 0 0
"7189" 5010620159 NA NA 0 0
"7190" 5010640167 NA NA 0 0
"7191" 5011980166 NA NA 0 0
"7192" 5018120162 NA NA 0 0
"7193" 5023031016 NA 5 0 0
"7194" 5038690731 0 3 0 0
"7195" 5042870642 NA NA 0 0
"7196" 5048360648 NA NA 0 0
"7197" 5048661011 1 4 0 0
"7198" 5050230648 NA NA 0 0
"7199" 5051850162 16 19 0 0
"7200" 5053860019 NA NA 0 0
"7201" 5055010159 16 19 0 0
"7202" 5062150164 NA NA 0 0
"7203" 5064570161 NA NA 0 0
"7204" 5068270164 16 19 0 0
"7206" 5081870164 15 18 0 0
"7209" 5089560163 NA NA 0 0
"7210" 5091870642 NA NA 0 0
"7211" 5095330023 11 14 0 0
"7212" 5117280164 4 7 0 0
"7213" 5135270023 12 15 0 0
"7214" 5139980643 NA NA 0 0
"7215" 5162830020 NA NA 0 0
"7216" 5173260027 NA NA 0 0
"7217" 5173840026 6 9 0 0
"7218" 5180600645 NA NA 0 0
"7219" 5191710019 NA NA 0 0
"7220" 5215490020 NA NA 0 0
"7221" 5241820026 NA NA 0 0
"7222" 5258700640 NA NA 0 0
"7223" 5276740644 NA NA 0 0
"7224" 5280840026 NA NA 0 0
"7225" 5293270021 11 14 0 0
"7226" 5309650026 11 14 0 0
"7227" 5320090640 NA NA 0 0
"7229" 5332280023 NA NA 0 0
"7231" 5381210020 11 14 0 0
"7233" 5398410027 NA NA 0 0
"7234" 5406661017 1 4 0 0
"7236" 5434490025 10 13 0 0
"7237" 5442960647 9 12 0 0
"7238" 5458690641 NA NA 0 0
"7240" 5478970023 NA NA 0 0
"7241" 5485480024 NA NA 0 0
"7242" 5490450020 10 13 0 0
"7243" 5491210647 NA NA 0 0
"7244" 5508790019 10 13 0 0
"7245" 5514720028 NA NA 0 0
"7246" 5525860639 NA NA 0 0
"7247" 5543920019 NA NA 0 1
"7248" 5566090023 NA NA 0 0
"7249" 5576291017 NA NA 0 0
"7250" 5578900019 5 8 0 0
"7251" 5585160021 NA NA 0 0
"7252" 5597490028 NA NA 0 0
"7253" 5614320026 9 12 0 0
"7255" 5639120591 16 19 0 0
"7256" 5641650643 NA NA 0 0
"7257" 5643560642 NA NA 0 0
"7258" 5653080028 9 12 0 0
"7259" 5657871018 NA NA 0 0
"7260" 5664390028 NA NA 0 0
"7261" 5671850642 NA NA 0 0
"7262" 5675720023 NA NA 0 0
"7263" 5680510021 NA NA 0 0
"7264" 5694290024 NA NA 0 0
"7265" 5700710023 9 12 0 0
"7266" 5716290028 NA NA 0 0
"7269" 5752940023 9 12 0 0
"7270" 5764390027 NA NA 0 0
"7271" 5766670020 NA NA 0 0
"7272" 5770080026 NA NA 0 0
"7273" 5773620026 9 12 0 0
"7274" 5774000020 NA NA 0 0
"7275" 5785990639 NA NA 0 0
"7277" 5788340644 NA NA 0 0
"7279" 5821680022 8 11 0 0
"7280" 5825590019 NA NA 0 0
"7281" 5831960026 9 12 0 0
"7282" 5834060022 NA NA 0 0
"7285" 5844140640 NA NA 0 0
"7286" 5847860160 NA 21 0 0
"7287" 5848100020 8 11 0 0
"7288" 5849130166 18 21 0 0
"7289" 5859560161 NA NA 0 0
"7290" 5860300159 NA NA 0 0
"7291" 5861780021 8 11 0 0
"7292" 5865250021 NA NA 0 0
"7293" 5881780167 NA NA 0 0
"7294" 5883950164 NA NA 0 0
"7295" 5884500646 NA NA 0 0
"7296" 5884820168 NA NA 0 0
"7297" 5885540161 18 21 0 0
"7298" 5885870162 18 21 0 0
"7299" 5886210020 NA NA 0 0
"7300" 5890630163 NA NA 0 0
"7301" 5898080163 NA NA 0 0
"7302" 5898760160 NA NA 0 0
"7303" 5899000020 NA NA 0 0
"7304" 5899410161 NA NA 0 0
"7305" 5899720643 NA NA 0 0
"7306" 5901480160 NA NA 0 0
"7307" 5907120166 NA NA 0 0
"7308" 5909820019 NA NA 0 0
"7309" 5924380165 NA NA 0 0
"7310" 5926580168 NA NA 0 0
"7311" 5928520162 18 21 0 0
"7312" 5931700165 NA NA 0 0
"7313" 5932700164 18 21 0 0
"7314" 5932920168 NA NA 0 0
"7315" 5937550648 NA NA 0 0
"7316" 5944540160 NA NA 0 0
"7317" 5946270022 8 11 0 0
"7318" 5956160162 NA NA 0 0
"7319" 5958120644 NA NA 0 0
"7320" 5958600645 NA 12 0 0
"7321" 5963040167 NA NA 0 0
"7322" 5970820643 NA NA 0 0
"7323" 5971420161 NA NA 0 0
"7324" 5978310167 NA NA 0 0
"7325" 5981720642 NA NA 0 0
"7326" 5983250168 NA NA 0 0
"7327" 5986480168 18 21 1 1
"7328" 5993760164 NA NA 0 0
"7330" 6001700168 NA NA 0 0
"7331" 6001970647 8 11 0 0
"7332" 6002010161 NA NA 0 0
"7334" 6009870641 NA NA 0 0
"7335" 6020400022 NA NA 0 0
"7336" 6024620021 NA NA 0 0
"7337" 6029300025 7 10 0 1
"7338" 6029370028 7 10 0 0
"7339" 6034520641 NA NA 0 0
"7340" 6058470640 NA NA 0 0
"7342" 6088970163 16 19 0 0
"7343" 6089670168 NA NA 0 0
"7344" 6089800641 8 11 0 0
"7345" 6094540166 NA NA 0 0
"7346" 6094970165 17 20 0 0
"7347" 6096680648 NA NA 0 0
"7348" 6100070646 NA NA 0 0
"7350" 6117800027 6 9 0 0
"7351" 6131130591 NA NA 0 0
"7352" 6136940028 6 9 0 0
"7353" 6136940168 NA NA 0 0
"7355" 6158550598 14 17 0 0
"7356" 6159250024 7 10 0 0
"7357" 6163640160 NA NA 0 0
"7358" 6168570024 NA NA 0 0
"7359" 6169320023 7 10 0 0
"7360" 6179600166 NA NA 0 0
"7361" 6186500019 7 10 0 0
"7363" 6194240162 NA NA 0 0
"7364" 6202040166 NA NA 0 0
"7365" 6211540164 17 20 0 0
"7366" 6223170646 NA NA 0 0
"7367" 6224120640 NA NA 0 0
"7368" 6224510642 NA NA 0 0
"7369" 6228650642 NA NA 0 0
"7370" 6260730021 2 5 0 0
"7372" 6306580166 NA NA 0 0
"7373" 6316420023 6 9 0 1
"7375" 6350990592 NA NA 0 0
"7377" 6398310167 NA NA 0 0
"7379" 6405710159 16 19 0 0
"7380" 6408430161 NA NA 0 0
"7381" 6415330594 NA NA 0 1
"7383" 6430990646 NA NA 0 0
"7384" 6432900163 NA NA 0 0
"7385" 6433270020 5 8 0 0
"7386" 6433800644 NA 10 0 0
"7388" 6458750161 10 13 0 0
"7390" 6484280167 16 19 0 0
"7392" 6504950161 NA NA 0 0
"7394" 6512680644 NA NA 0 0
"7395" 6527560641 NA NA 0 0
"7396" 6540070644 NA NA 0 0
"7398" 6558750020 5 8 0 0
"7399" 6574640023 NA NA 0 0
"7400" 6576980021 NA NA 0 0
"7401" 6585770165 NA NA 0 0
"7403" 6599180161 NA NA 0 0
"7404" 6600510646 NA NA 0 0
"7405" 6604580025 NA NA 0 0
"7406" 6609730161 NA NA 0 0
"7407" 6610150159 NA NA 0 0
"7408" 6618670028 NA NA 0 0
"7409" 6626330159 NA NA 0 0
"7410" 6632240592 NA NA 0 0
"7411" 6650520644 NA NA 0 0
"7413" 6662360021 NA NA 0 0
"7414" 6672120167 NA NA 0 0
"7415" 6685910166 NA NA 0 0
"7416" 6705800165 NA NA 0 0
"7417" 6712800026 4 7 0 0
"7419" 6725280026 4 7 0 0
"7420" 6725700163 NA NA 0 0
"7421" 6779470168 14 17 0 0
"7422" 6781820590 NA NA 0 0
"7423" 6801870021 NA NA 0 0
"7424" 6809820168 NA NA 0 0
"7425" 6816540023 3 6 0 0
"7426" 6816820159 NA NA 0 0
"7427" 6824650160 NA NA 0 0
"7428" 6827360163 NA 18 0 0
"7429" 6833640160 NA NA 0 0
"7430" 6839720164 NA NA 0 0
"7431" 6840770646 NA NA 0 0
"7432" 6869610020 3 6 0 0
"7433" 6884570647 3 6 0 0
"7434" 6888630165 NA NA 0 0
"7435" 6905270019 1 4 0 0
"7436" 6905490023 3 6 0 0
"7437" 6906400161 NA NA 0 0
"7438" 6907040164 11 14 0 0
"7439" 6910000643 NA NA 0 0
"7440" 6910470028 NA NA 0 1
"7441" 6911600159 NA NA 0 0
"7442" 6921540645 NA NA 0 0
"7443" 6931350027 2 5 0 0
"7444" 6941670166 NA NA 0 0
"7445" 6943650026 NA NA 0 0
"7446" 6961010640 NA 6 0 0
"7447" 6964020166 NA NA 0 0
"7448" 6970600597 NA NA 0 0
"7449" 6990120162 NA NA 0 0
"7450" 7008620159 15 18 0 0
"7451" 7009470168 NA NA 0 0
"7452" 7023010164 15 18 0 0
"7453" 7032230167 NA NA 0 0
"7454" 7061050593 13 16 0 0
"7455" 7086600596 NA NA 0 0
"7456" 7089360164 NA NA 0 0
"7457" 7102360027 NA NA 0 0
"7458" 7118140165 NA NA 0 0
"7459" 7157260163 NA NA 0 0
"7460" 7162190165 NA NA 0 0
"7461" 7175680020 0 3 0 0
"7462" 7184950166 NA NA 0 0
"7463" 7188610162 3 6 0 0
"7465" 7195430166 14 17 0 0
"7466" 7200740161 NA NA 0 0
"7467" 7203080159 NA NA 0 0
"7468" 7203100165 NA NA 0 0
"7469" 7203730159 14 17 0 0
"7470" 7205910165 NA NA 0 0
"7471" 7210440166 NA NA 0 0
"7472" 7215720166 NA NA 0 0
"7473" 7217570023 1 4 0 0
"7474" 7228630022 NA NA 0 0
"7475" 7258950167 NA 37 0 0
"7476" 7300430028 NA NA 0 0
"7477" 7319850166 14 17 0 0
"7478" 7324040167 14 17 0 0
"7479" 7334160591 11 14 0 0
"7480" 7344000167 NA NA 0 0
"7481" 7345080598 NA NA 0 0
"7483" 7387220159 14 17 0 0
"7484" 7389180163 NA NA 0 0
"7485" 7429620020 1 4 0 0
"7486" 7450110164 NA NA 0 0
"7487" 7455510160 NA NA 0 0
"7488" 7462480167 14 17 0 0
"7491" 7509820159 NA NA 0 0
"7493" 7527930594 NA NA 0 0
"7494" 7529800167 13 16 0 0
"7495" 7565500168 14 17 0 0
"7496" 7579230596 NA NA 0 0
"7498" 7593480159 6 9 0 0
"7499" 7614050165 14 17 0 0
"7501" 7617390162 13 16 0 0
"7502" 7621480165 NA NA 0 0
"7504" 7633180167 NA NA 0 0
"7505" 7633570159 13 16 0 0
"7506" 7639640164 NA NA 0 0
"7508" 7646290589 NA NA 0 0
"7509" 7647540166 14 17 0 0
"7510" 7648120166 13 16 0 0
"7511" 7655620165 11 14 0 0
"7512" 7658920166 NA NA 0 0
"7513" 7661570164 13 16 0 0
"7514" 7662960596 NA NA 0 0
"7515" 7667870162 NA NA 0 0
"7516" 7668540160 NA NA 0 0
"7518" 7711010161 13 16 0 0
"7519" 7720470166 NA NA 0 0
"7520" 7729630166 NA NA 0 0
"7521" 7744550597 NA NA 0 0
"7522" 7750830164 13 16 0 0
"7523" 7766050591 NA NA 0 0
"7526" 7817950161 12 15 0 0
"7527" 7843100161 NA NA 0 0
"7528" 7848810160 NA NA 0 0
"7530" 7869560165 NA NA 0 0
"7532" 7889450165 NA NA 0 0
"7533" 7892570165 NA NA 0 0
"7534" 7931520163 NA NA 0 0
"7538" 7981880160 NA NA 0 0
"7539" 7996410159 NA NA 0 0
"7540" 7998050161 NA NA 0 0
"7541" 8002290165 13 16 0 0
"7542" 8005970159 NA NA 0 0
"7543" 8006620159 NA NA 0 0
"7544" 8035280597 NA NA 0 0
"7545" 8040250163 12 15 0 0
"7546" 8049990165 NA NA 0 0
"7547" 8075900161 10 13 0 0
"7548" 8078900168 13 16 0 0
"7550" 8101280166 NA NA 0 0
"7552" 8112150168 13 16 0 0
"7553" 8113290161 13 16 0 0
"7554" 8114020161 NA NA 0 0
"7555" 8118010168 NA NA 0 0
"7558" 8128330168 NA NA 0 0
"7559" 8202920165 12 15 0 0
"7562" 8224450167 NA NA 0 0
"7563" 8320160165 12 15 0 0
"7566" 8339690160 NA NA 0 0
"7567" 8353790159 11 14 0 0
"7569" 8375510165 NA NA 0 0
"7570" 8386250165 12 15 0 0
"7571" 8419680164 NA NA 0 0
"7575" 8441520164 NA NA 0 0
"7576" 8459970160 12 15 0 0
"7578" 8482780164 NA NA 0 0
"7579" 8489130595 NA NA 0 0
"7580" 8522160161 NA 15 0 0
"7581" 8524180167 NA NA 0 0
"7582" 8547770168 NA NA 0 0
"7583" 8555280167 12 15 0 0
"7584" 8561500160 NA NA 0 0
"7585" 8568490167 NA NA 0 0
"7586" 8584230167 11 14 0 0
"7587" 8620190159 NA NA 0 0
"7588" 8658610161 11 14 0 0
"7590" 8696510167 11 14 0 0
"7592" 8706110164 NA NA 0 0
"7595" 8724970159 NA NA 0 0
"7596" 8726050168 NA NA 0 0
"7597" 8738030166 NA NA 0 0
"7598" 8743540167 NA NA 0 0
"7599" 8763850165 11 14 0 0
"7600" 8786750160 11 14 0 0
"7601" 8791730165 11 14 0 0
"7605" 8866930161 NA NA 0 0
"7609" 8930800168 NA NA 0 0
"7610" 8947220160 NA NA 0 0
"7611" 8968530166 NA NA 0 0
"7614" 8993320161 NA NA 0 0
"7618" 9036850164 NA NA 0 0
"7619" 9039070166 NA NA 0 0
"7620" 9066110166 NA NA 0 0
"7621" 9087600161 NA NA 0 0
"7623" 9134260167 10 13 0 0
"7625" 9193910165 NA NA 0 0
"7626" 9212520159 10 13 0 0
"7628" 9271620165 NA NA 0 0
"7629" 9279400164 NA NA 0 0
